player_id,enrollment_date,loyalty_tier,age_band,home_region,marketing_opt_in,active_flag
PLY00001788,2022-10-19,Silver,21-29,Northeast,0,0
PLY00001789,2025-12-01,Silver,30-39,Midwest,1,1
PLY00001790,2022-09-21,Silver,50-59,Northeast,1,1
PLY00001791,2024-04-27,Silver,30-39,Northeast,1,1
PLY00001792,2024-03-29,Silver,40-49,Midwest,1,1
PLY00001793,2022-11-30,Platinum,60+,Midwest,1,0
PLY00001794,2024-11-15,Gold,50-59,Southwest,1,1
PLY00001795,2024-01-29,Standard,60+,Southeast,1,1
PLY00001796,2024-05-24,Standard,60+,Southeast,1,1
PLY00001797,2025-11-06,Standard,21-29,Midwest,1,0
PLY00001798,2025-11-13,Gold,21-29,Midwest,1,1
PLY00001799,2026-01-22,Silver,30-39,Midwest,1,1
PLY00001800,2025-09-12,Silver,50-59,Southeast,1,1
PLY00001801,2026-04-27,Silver,21-29,Southeast,1,1
PLY00001802,2024-01-31,Platinum,40-49,Northeast,1,1
PLY00001803,2025-07-28,Standard,60+,Southeast,1,1
PLY00001804,2021-09-03,Standard,21-29,Northeast,1,1
PLY00001805,2024-08-31,Standard,30-39,Southwest,0,1
PLY00001806,2024-05-08,Silver,40-49,Southwest,1,1
PLY00001807,2022-06-19,Silver,21-29,Midwest,1,1
PLY00001808,2025-01-28,Silver,60+,Southeast,1,1
PLY00001809,2024-02-24,Gold,50-59,West,1,1
PLY00001810,2021-10-04,Silver,40-49,Southeast,1,1
PLY00001811,2025-07-27,Platinum,60+,Southwest,0,1
PLY00001812,2023-10-16,Standard,60+,Northeast,1,1
PLY00001813,2026-06-12,Silver,60+,West,0,1
PLY00001814,2023-06-20,Standard,40-49,Southwest,0,1
PLY00001815,2021-12-20,Gold,50-59,Southeast,1,1
PLY00001816,2025-08-14,Standard,40-49,Northeast,1,1
PLY00001817,2022-12-25,Standard,30-39,West,1,1
PLY00001818,2025-12-28,Standard,30-39,Northeast,1,1
PLY00001819,2024-10-07,Silver,21-29,West,0,1
PLY00001820,2022-10-16,Standard,21-29,Midwest,1,1
PLY00001821,2023-08-05,Standard,50-59,West,1,1
PLY00001822,2021-10-20,Silver,30-39,Northeast,1,1
PLY00001823,2026-05-27,Standard,60+,Southeast,1,1
PLY00001824,2022-06-20,Standard,21-29,Midwest,1,1
PLY00001825,2023-02-26,Standard,21-29,Southeast,0,1
PLY00001826,2021-09-10,Silver,30-39,West,1,1
PLY00001827,2025-04-14,Silver,40-49,Southwest,0,1
PLY00001828,2024-03-14,Standard,50-59,Northeast,0,1
PLY00001829,2025-02-04,Standard,30-39,West,1,0
PLY00001830,2022-10-27,Silver,50-59,Northeast,0,1
PLY00001831,2025-01-17,Gold,60+,Northeast,1,1
PLY00001832,2023-04-08,Standard,40-49,Southeast,1,1
PLY00001833,2025-01-08,Standard,21-29,Southeast,1,1
PLY00001834,2025-10-20,Platinum,40-49,Southwest,1,1
PLY00001835,2025-07-18,Standard,60+,Southwest,1,1
PLY00001836,2022-01-23,Standard,60+,Southeast,1,1
PLY00001837,2022-09-16,Silver,40-49,Midwest,1,1
PLY00001838,2025-12-11,Standard,21-29,West,0,1
PLY00001839,2023-04-19,Silver,60+,Northeast,1,1
PLY00001840,2026-04-21,Standard,60+,Southwest,0,1
PLY00001841,2024-04-18,Gold,21-29,Midwest,1,1
PLY00001842,2025-08-08,Gold,50-59,Northeast,1,1
PLY00001843,2026-01-01,Gold,50-59,Southwest,1,1
PLY00001844,2024-09-26,Standard,60+,Southwest,1,1
PLY00001845,2024-03-14,Standard,50-59,Northeast,1,0
PLY00001846,2023-01-03,Standard,30-39,Midwest,1,0
PLY00001847,2025-06-11,Silver,21-29,Midwest,0,0
PLY00001848,2026-01-25,Standard,30-39,Northeast,0,1
PLY00001849,2024-06-11,Standard,30-39,Northeast,1,1
PLY00001850,2026-03-07,Standard,50-59,Southwest,1,1
PLY00001851,2024-07-18,Standard,21-29,Northeast,0,1
PLY00001852,2023-10-13,Platinum,40-49,Southeast,1,0
PLY00001853,2025-08-26,Standard,60+,Southeast,0,1
PLY00001854,2023-03-03,Gold,60+,Southwest,0,1
PLY00001855,2023-08-18,Gold,30-39,Northeast,0,1
PLY00001856,2023-11-27,Standard,40-49,Northeast,1,1
PLY00001857,2026-04-12,Standard,40-49,Northeast,0,1
PLY00001858,2024-01-27,Standard,21-29,Southwest,0,1
PLY00001859,2023-06-12,Silver,60+,Northeast,1,1
PLY00001860,2024-01-24,Standard,60+,Southeast,1,1
PLY00001861,2023-12-28,Standard,30-39,West,0,1
PLY00001862,2023-04-18,Standard,40-49,Midwest,1,1
PLY00001863,2025-09-10,Silver,50-59,Southwest,1,1
PLY00001864,2024-03-25,Standard,60+,Midwest,1,1
PLY00001865,2025-08-12,Standard,30-39,West,1,1
PLY00001866,2024-07-01,Standard,50-59,Midwest,1,1
PLY00001867,2026-04-20,Gold,21-29,Northeast,0,1
PLY00001868,2023-11-10,Silver,60+,Southwest,1,1
PLY00001869,2023-12-25,Silver,60+,Northeast,1,1
PLY00001870,2022-07-27,Gold,40-49,Southwest,1,1
PLY00001871,2026-05-30,Silver,21-29,Southeast,0,0
PLY00001872,2026-02-25,Standard,50-59,Southwest,0,1
PLY00001873,2024-10-05,Silver,50-59,Northeast,0,1
PLY00001874,2024-11-20,Standard,40-49,Midwest,1,1
PLY00001875,2024-06-20,Gold,30-39,Northeast,0,1
PLY00001876,2022-10-12,Standard,30-39,Midwest,0,1
PLY00001877,2024-01-02,Silver,40-49,Midwest,1,1
PLY00001878,2021-11-21,Standard,60+,Southwest,1,1
PLY00001879,2023-12-24,Gold,60+,Southwest,1,1
PLY00001880,2022-03-16,Platinum,30-39,Southwest,0,1
PLY00001881,2024-06-24,Standard,21-29,Southeast,1,1
PLY00001882,2025-04-18,Silver,40-49,West,1,1
PLY00001883,2023-09-18,Standard,21-29,Southwest,1,1
PLY00001884,2025-08-10,Standard,60+,West,0,1
PLY00001885,2023-05-09,Standard,30-39,Southwest,1,1
PLY00001886,2023-04-02,Standard,30-39,Midwest,1,1
PLY00001887,2026-02-11,Silver,50-59,Midwest,1,1
PLY00001888,2023-11-03,Gold,21-29,West,0,1
PLY00001889,2026-04-25,Gold,21-29,Northeast,1,1
PLY00001890,2023-11-04,Standard,21-29,Southwest,0,1
PLY00001891,2022-09-13,Standard,21-29,Southwest,0,1
PLY00001892,2022-06-18,Standard,21-29,Southeast,1,1
PLY00001893,2023-07-27,Standard,50-59,Southeast,1,1
PLY00001894,2023-08-06,Standard,60+,West,0,1
PLY00001895,2021-12-18,Standard,40-49,Southwest,0,1
PLY00001896,2026-01-18,Standard,60+,Midwest,0,1
PLY00001897,2023-06-15,Standard,21-29,West,1,1
PLY00001898,2023-07-07,Gold,21-29,Southeast,1,1
PLY00001899,2021-12-24,Standard,30-39,Midwest,1,1
PLY00001900,2022-05-21,Standard,60+,Midwest,1,1
PLY00001901,2025-01-18,Standard,50-59,Southeast,1,1
PLY00001902,2024-05-05,Gold,40-49,Southwest,1,1
PLY00001903,2025-07-20,Silver,30-39,Southeast,0,1
PLY00001904,2022-05-22,Gold,50-59,West,0,1
PLY00001905,2022-09-14,Silver,60+,Southwest,1,1
PLY00001906,2021-07-30,Standard,21-29,Southwest,1,1
PLY00001907,2026-03-19,Standard,60+,Southwest,1,1
PLY00001908,2022-11-16,Silver,60+,Midwest,1,1
PLY00001909,2024-12-29,Gold,50-59,Southeast,1,1
PLY00001910,2025-07-30,Silver,40-49,Southeast,0,1
PLY00001911,2025-08-05,Standard,21-29,Midwest,1,1
PLY00001912,2023-03-25,Standard,30-39,West,1,1
PLY00001913,2023-12-23,Standard,30-39,Northeast,1,1
PLY00001914,2024-04-06,Gold,21-29,West,0,1
PLY00001915,2023-12-17,Silver,40-49,Midwest,1,1
PLY00001916,2022-01-13,Standard,21-29,Midwest,1,1
PLY00001917,2022-04-17,Standard,40-49,West,1,1
PLY00001918,2026-06-01,Standard,60+,Northeast,0,1
PLY00001919,2023-07-05,Gold,50-59,Northeast,0,1
PLY00001920,2026-01-31,Standard,21-29,Northeast,1,1
PLY00001921,2021-11-06,Standard,40-49,Midwest,1,1
PLY00001922,2023-01-08,Standard,40-49,Southwest,1,1
PLY00001923,2025-02-01,Silver,50-59,Southwest,0,0
PLY00001924,2023-01-11,Standard,40-49,West,1,1
PLY00001925,2021-11-03,Gold,30-39,Northeast,0,1
PLY00001926,2024-11-28,Silver,30-39,Southeast,1,1
PLY00001927,2025-09-30,Gold,60+,Northeast,0,1
PLY00001928,2023-02-12,Standard,21-29,Northeast,1,1
PLY00001929,2023-12-30,Standard,60+,Southwest,1,1
PLY00001930,2021-11-07,Standard,50-59,Northeast,1,1
PLY00001931,2021-08-11,Silver,50-59,Southwest,1,1
PLY00001932,2024-01-27,Standard,50-59,Southwest,0,1
PLY00001933,2026-05-13,Silver,30-39,Northeast,1,1
PLY00001934,2022-06-12,Standard,60+,Southeast,1,1
PLY00001935,2024-05-19,Standard,21-29,Northeast,0,1
PLY00001936,2023-12-15,Standard,30-39,Southwest,0,1
PLY00001937,2025-05-25,Standard,30-39,West,0,1
PLY00001938,2026-02-25,Standard,40-49,Southwest,1,1
PLY00001939,2025-12-29,Standard,30-39,Southeast,0,1
PLY00001940,2025-09-25,Standard,60+,West,1,1
PLY00001941,2022-09-03,Standard,50-59,Southeast,1,0
PLY00001942,2025-10-27,Silver,21-29,Southeast,1,1
PLY00001943,2025-07-07,Standard,21-29,Southwest,1,1
PLY00001944,2023-11-08,Silver,50-59,Midwest,1,1
PLY00001945,2023-03-05,Standard,50-59,Southeast,1,1
PLY00001946,2022-06-28,Standard,21-29,Southwest,1,1
PLY00001947,2024-05-06,Silver,50-59,Southeast,1,1
PLY00001948,2022-11-30,Silver,60+,West,1,1
PLY00001949,2025-06-08,Silver,30-39,Northeast,1,1
PLY00001950,2023-09-21,Standard,40-49,Southeast,1,1
PLY00001951,2023-02-12,Standard,60+,Southwest,1,1
PLY00001952,2021-08-26,Silver,40-49,Southwest,1,1
PLY00001953,2024-05-26,Standard,40-49,West,1,1
PLY00001954,2024-01-16,Standard,60+,Southwest,0,1
PLY00001955,2026-05-13,Silver,30-39,Midwest,1,1
PLY00001956,2023-03-06,Standard,50-59,Southeast,0,1
PLY00001957,2023-01-10,Standard,21-29,Southeast,0,1
PLY00001958,2024-12-24,Standard,21-29,West,1,1
PLY00001959,2025-03-03,Standard,30-39,Southwest,1,1
PLY00001960,2025-11-30,Silver,40-49,Southeast,1,1
PLY00001961,2024-04-27,Standard,21-29,Northeast,1,1
PLY00001962,2022-04-09,Standard,40-49,West,1,1
PLY00001963,2024-12-10,Standard,21-29,Midwest,1,1
PLY00001964,2022-05-06,Standard,60+,Southwest,1,1
PLY00001965,2023-02-08,Silver,21-29,Southeast,0,1
PLY00001966,2022-09-23,Silver,30-39,Midwest,1,1
PLY00001967,2025-08-05,Silver,50-59,Midwest,1,1
PLY00001968,2024-04-14,Gold,50-59,Northeast,0,1
PLY00001969,2023-08-23,Silver,50-59,West,1,1
PLY00001970,2021-08-04,Standard,40-49,Southwest,1,0
PLY00001971,2023-10-02,Standard,30-39,Northeast,1,1
PLY00001972,2024-10-17,Gold,21-29,Southwest,0,1
PLY00001973,2023-07-15,Silver,40-49,Midwest,1,1
PLY00001974,2025-05-01,Gold,30-39,Southwest,1,1
PLY00001975,2023-10-21,Standard,60+,Southeast,1,1
PLY00001976,2024-05-03,Silver,21-29,Southwest,1,1
PLY00001977,2024-02-07,Silver,21-29,Southwest,1,1
PLY00001978,2026-05-28,Silver,21-29,Northeast,1,1
PLY00001979,2021-08-18,Standard,60+,West,1,1
PLY00001980,2023-10-04,Standard,30-39,Southwest,1,1
PLY00001981,2024-08-04,Standard,50-59,Midwest,1,1
PLY00001982,2023-07-18,Standard,50-59,Northeast,0,1
PLY00001983,2022-01-23,Silver,30-39,West,1,1
PLY00001984,2022-07-16,Gold,30-39,Southeast,1,1
PLY00001985,2025-06-28,Standard,40-49,Northeast,1,1
PLY00001986,2024-02-22,Standard,30-39,Southwest,0,1
PLY00001987,2022-11-22,Standard,60+,Southwest,1,1
PLY00001988,2024-12-24,Silver,40-49,Southwest,1,1
PLY00001989,2025-10-22,Platinum,50-59,Northeast,0,1
PLY00001990,2024-03-06,Silver,21-29,Southeast,1,1
PLY00001991,2022-07-13,Standard,60+,Midwest,1,1
PLY00001992,2024-01-16,Silver,40-49,Northeast,0,1
PLY00001993,2024-08-28,Standard,21-29,Southwest,0,1
PLY00001994,2023-05-31,Standard,21-29,Northeast,1,1
PLY00001995,2023-05-25,Silver,40-49,West,1,1
PLY00001996,2022-09-01,Standard,40-49,Northeast,1,1
PLY00001997,2025-08-07,Standard,21-29,Southeast,1,1
PLY00001998,2022-11-01,Platinum,30-39,Southeast,0,1
PLY00001999,2025-05-27,Standard,40-49,Northeast,0,1
PLY00002000,2024-09-16,Standard,21-29,Northeast,1,1
PLY00002001,2025-01-25,Standard,30-39,Southeast,1,1
PLY00002002,2026-03-16,Standard,50-59,Northeast,0,1
PLY00002003,2025-07-15,Standard,30-39,Southeast,0,1
PLY00002004,2026-02-08,Gold,50-59,West,1,1
PLY00002005,2023-05-23,Standard,30-39,Southeast,1,1
PLY00002006,2023-08-21,Standard,50-59,Southwest,1,1
PLY00002007,2022-03-25,Platinum,50-59,Midwest,1,1
PLY00002008,2026-01-01,Silver,21-29,Southwest,1,1
PLY00002009,2025-05-01,Standard,50-59,Northeast,1,1
PLY00002010,2026-01-09,Standard,60+,Southwest,1,1
PLY00002011,2024-08-11,Platinum,50-59,Southwest,1,0
PLY00002012,2022-03-13,Standard,60+,Southeast,1,1
PLY00002013,2026-05-01,Standard,21-29,Southeast,1,1
PLY00002014,2022-06-27,Silver,40-49,Southwest,1,1
PLY00002015,2022-01-21,Standard,40-49,Southwest,1,1
PLY00002016,2026-03-11,Standard,50-59,West,1,1
PLY00002017,2025-10-31,Gold,60+,Midwest,1,1
PLY00002018,2023-04-03,Platinum,40-49,West,1,1
PLY00002019,2026-05-28,Standard,30-39,Southeast,1,1
PLY00002020,2026-02-05,Gold,50-59,Midwest,0,0
PLY00002021,2022-10-22,Gold,30-39,Northeast,0,1
PLY00002022,2022-12-07,Gold,50-59,Northeast,1,1
PLY00002023,2024-04-28,Standard,21-29,Southwest,0,1
PLY00002024,2025-12-16,Gold,30-39,Midwest,1,1
PLY00002025,2025-04-16,Standard,60+,West,1,1
PLY00002026,2022-07-10,Standard,40-49,Southeast,1,1
PLY00002027,2023-04-13,Gold,30-39,Northeast,1,1
PLY00002028,2025-09-09,Silver,30-39,Northeast,0,1
PLY00002029,2022-04-22,Standard,50-59,West,1,1
PLY00002030,2025-11-15,Standard,60+,Southwest,1,1
PLY00002031,2025-04-28,Gold,60+,Midwest,1,1
PLY00002032,2022-01-02,Gold,21-29,Southwest,1,1
PLY00002033,2025-05-22,Standard,21-29,Southeast,0,1
PLY00002034,2022-08-27,Standard,30-39,Northeast,1,1
PLY00002035,2025-11-24,Standard,40-49,Midwest,1,1
PLY00002036,2025-01-24,Gold,30-39,Midwest,1,1
PLY00002037,2025-06-02,Gold,60+,West,1,1
PLY00002038,2026-05-01,Standard,21-29,West,1,1
PLY00002039,2022-01-09,Standard,21-29,Northeast,1,1
PLY00002040,2026-04-15,Standard,21-29,Southeast,1,1
PLY00002041,2025-06-19,Standard,21-29,Southeast,1,1
PLY00002042,2024-02-26,Silver,60+,Northeast,1,1
PLY00002043,2021-09-19,Standard,60+,Northeast,0,1
PLY00002044,2024-11-25,Standard,21-29,Northeast,1,1
PLY00002045,2023-09-12,Silver,50-59,Southwest,1,1
PLY00002046,2021-07-23,Platinum,21-29,Northeast,1,1
PLY00002047,2023-05-21,Standard,60+,Southwest,1,1
PLY00002048,2026-06-14,Silver,21-29,Southwest,0,1
PLY00002049,2022-02-25,Standard,50-59,West,1,1
PLY00002050,2021-12-01,Gold,40-49,Midwest,1,1
PLY00002051,2025-02-19,Standard,30-39,Northeast,1,1
PLY00002052,2024-06-18,Silver,60+,West,1,1
PLY00002053,2022-01-28,Gold,30-39,Northeast,1,1
PLY00002054,2026-02-19,Standard,21-29,Midwest,1,1
PLY00002055,2022-01-17,Standard,40-49,Southeast,1,1
PLY00002056,2022-02-13,Standard,21-29,Northeast,1,1
PLY00002057,2025-07-19,Standard,40-49,Southeast,1,1
PLY00002058,2021-10-20,Standard,60+,Midwest,0,1
PLY00002059,2023-12-22,Gold,40-49,West,1,1
PLY00002060,2025-01-04,Gold,60+,Southwest,1,1
PLY00002061,2023-01-24,Standard,60+,Southeast,1,1
PLY00002062,2022-09-07,Standard,30-39,Northeast,0,1
PLY00002063,2025-02-09,Silver,50-59,Northeast,1,1
PLY00002064,2024-09-19,Standard,60+,Southwest,1,0
PLY00002065,2024-10-14,Standard,60+,Southwest,1,1
PLY00002066,2025-05-07,Standard,21-29,Southeast,1,1
PLY00002067,2024-09-28,Standard,21-29,Midwest,1,1
PLY00002068,2024-09-23,Gold,60+,Midwest,0,1
PLY00002069,2022-03-20,Gold,60+,Southeast,0,1
PLY00002070,2026-02-13,Gold,50-59,Southwest,0,1
PLY00002071,2022-08-31,Silver,21-29,West,1,1
PLY00002072,2024-06-28,Silver,60+,Southwest,1,1
PLY00002073,2022-07-17,Silver,40-49,Southeast,0,1
PLY00002074,2023-01-19,Platinum,30-39,Southeast,0,1
PLY00002075,2026-02-07,Silver,40-49,Northeast,0,1
PLY00002076,2024-11-16,Standard,60+,Southwest,1,1
PLY00002077,2026-01-12,Standard,40-49,West,1,1
PLY00002078,2022-08-13,Silver,40-49,Southeast,1,1
PLY00002079,2023-06-05,Standard,21-29,Midwest,1,1
PLY00002080,2021-07-24,Standard,21-29,West,0,1
PLY00002081,2021-09-22,Silver,40-49,Northeast,1,1
PLY00002082,2024-01-26,Silver,40-49,Southwest,1,1
PLY00002083,2025-06-21,Standard,60+,Northeast,1,1
PLY00002084,2026-03-01,Standard,60+,Southwest,1,1
PLY00002085,2025-02-20,Silver,21-29,Midwest,0,1
PLY00002086,2026-01-21,Gold,40-49,West,1,1
PLY00002087,2024-10-04,Standard,21-29,West,1,1
PLY00002088,2023-06-27,Standard,40-49,West,1,1
PLY00002089,2023-08-21,Standard,50-59,Midwest,1,1
PLY00002090,2025-06-14,Silver,40-49,Southwest,0,1
PLY00002091,2024-06-23,Gold,40-49,West,1,1
PLY00002092,2022-11-07,Standard,30-39,West,1,1
PLY00002093,2023-11-17,Gold,60+,West,0,1
PLY00002094,2023-02-19,Gold,50-59,West,1,1
PLY00002095,2022-06-29,Standard,21-29,Northeast,0,0
PLY00002096,2021-10-22,Silver,60+,West,0,1
PLY00002097,2025-02-05,Standard,60+,Northeast,1,1
PLY00002098,2021-08-31,Standard,40-49,Midwest,1,1
PLY00002099,2023-07-31,Gold,40-49,Southeast,0,0
PLY00002100,2023-04-15,Standard,40-49,Northeast,1,1
PLY00002101,2022-02-08,Platinum,50-59,Midwest,1,1
PLY00002102,2022-05-23,Standard,40-49,Southwest,1,1
PLY00002103,2021-10-26,Standard,60+,Southeast,0,1
PLY00002104,2025-05-01,Gold,60+,Southeast,1,1
PLY00002105,2021-12-12,Standard,21-29,Northeast,1,1
PLY00002106,2023-08-13,Standard,50-59,Southeast,0,1
PLY00002107,2021-11-28,Standard,21-29,Southwest,1,1
PLY00002108,2024-12-14,Gold,21-29,Southeast,0,1
PLY00002109,2025-04-07,Standard,30-39,Northeast,1,1
PLY00002110,2023-07-12,Gold,50-59,Midwest,1,1
PLY00002111,2026-02-14,Standard,40-49,Northeast,1,1
PLY00002112,2023-05-20,Standard,60+,West,1,1
PLY00002113,2022-01-05,Standard,40-49,Southwest,0,1
PLY00002114,2022-09-22,Silver,50-59,Midwest,0,1
PLY00002115,2025-10-26,Silver,60+,West,1,1
PLY00002116,2023-12-29,Silver,40-49,Southwest,1,1
PLY00002117,2023-07-11,Standard,60+,Midwest,0,1
PLY00002118,2026-06-07,Standard,40-49,Northeast,1,1
PLY00002119,2024-03-30,Silver,50-59,Midwest,1,1
PLY00002120,2026-06-12,Standard,30-39,Northeast,0,1
PLY00002121,2024-04-05,Platinum,30-39,Southwest,1,1
PLY00002122,2023-07-20,Silver,21-29,Midwest,1,1
PLY00002123,2024-02-06,Standard,50-59,Southeast,0,1
PLY00002124,2022-10-02,Gold,60+,Northeast,0,1
PLY00002125,2025-12-19,Standard,30-39,West,0,1
PLY00002126,2023-05-31,Standard,21-29,West,1,1
PLY00002127,2025-01-18,Standard,21-29,Midwest,1,0
PLY00002128,2024-02-02,Silver,50-59,West,1,1
PLY00002129,2023-11-15,Gold,21-29,Southwest,0,1
PLY00002130,2022-01-19,Standard,30-39,Midwest,0,1
PLY00002131,2026-04-08,Standard,21-29,Southeast,0,1
PLY00002132,2023-01-09,Standard,40-49,Southwest,1,1
PLY00002133,2025-03-02,Silver,40-49,Northeast,1,1
PLY00002134,2026-04-05,Silver,40-49,Southeast,0,1
PLY00002135,2025-09-30,Gold,21-29,Northeast,1,1
PLY00002136,2021-12-06,Gold,30-39,Southeast,1,1
PLY00002137,2024-06-18,Gold,50-59,Midwest,1,1
PLY00002138,2024-10-10,Standard,60+,Southeast,1,1
PLY00002139,2025-12-29,Silver,30-39,Southeast,1,1
PLY00002140,2024-03-30,Silver,60+,Southeast,1,1
PLY00002141,2025-01-27,Silver,30-39,Midwest,0,1
PLY00002142,2025-01-02,Silver,50-59,Southwest,1,1
PLY00002143,2022-10-20,Standard,30-39,Northeast,0,1
PLY00002144,2024-01-31,Silver,50-59,Southwest,1,1
PLY00002145,2024-09-25,Standard,50-59,Midwest,1,1
PLY00002146,2023-02-05,Standard,30-39,Southwest,0,1
PLY00002147,2026-02-09,Silver,30-39,Northeast,1,1
PLY00002148,2025-07-24,Gold,50-59,Northeast,1,1
PLY00002149,2023-08-01,Silver,50-59,Southwest,0,1
PLY00002150,2023-06-14,Standard,21-29,Midwest,1,1
PLY00002151,2024-02-03,Silver,21-29,Midwest,1,1
PLY00002152,2022-10-05,Gold,60+,Southeast,0,1
PLY00002153,2025-06-21,Platinum,60+,Midwest,1,1
PLY00002154,2022-01-09,Platinum,21-29,Southwest,1,1
PLY00002155,2026-04-26,Gold,60+,Northeast,1,1
PLY00002156,2025-01-16,Standard,30-39,Southeast,0,1
PLY00002157,2025-01-28,Silver,40-49,Southeast,0,1
PLY00002158,2026-04-10,Standard,30-39,Northeast,1,1
PLY00002159,2026-01-15,Gold,21-29,West,1,1
PLY00002160,2022-09-03,Standard,40-49,Northeast,1,1
PLY00002161,2024-11-01,Standard,40-49,Northeast,0,1
PLY00002162,2023-08-07,Standard,40-49,Northeast,1,1
PLY00002163,2023-09-14,Silver,50-59,Northeast,1,1
PLY00002164,2023-04-06,Silver,30-39,Northeast,0,1
PLY00002165,2024-05-05,Standard,60+,Midwest,0,1
PLY00002166,2022-03-16,Silver,40-49,Midwest,1,1
PLY00002167,2025-05-11,Platinum,60+,Southwest,1,1
PLY00002168,2024-09-08,Standard,50-59,West,1,1
PLY00002169,2022-04-27,Silver,60+,Southeast,1,0
PLY00002170,2026-02-02,Silver,40-49,West,1,1
PLY00002171,2023-02-25,Silver,21-29,Southwest,0,1
PLY00002172,2021-12-21,Standard,21-29,Midwest,1,1
PLY00002173,2023-10-26,Platinum,21-29,West,1,1
PLY00002174,2024-09-27,Standard,30-39,Northeast,1,1
PLY00002175,2021-11-13,Standard,60+,Southeast,1,1
PLY00002176,2022-02-25,Standard,40-49,Southeast,1,1
PLY00002177,2023-02-18,Silver,21-29,Midwest,1,1
PLY00002178,2026-04-15,Silver,60+,Southwest,1,1
PLY00002179,2023-05-19,Standard,50-59,West,1,1
PLY00002180,2025-08-11,Silver,21-29,Southwest,1,1
PLY00002181,2023-04-23,Silver,30-39,West,0,1
PLY00002182,2024-05-13,Standard,21-29,Northeast,0,1
PLY00002183,2024-02-10,Silver,60+,Southwest,1,1
PLY00002184,2021-08-30,Standard,21-29,Midwest,1,0
PLY00002185,2023-05-03,Silver,40-49,West,1,1
PLY00002186,2023-02-24,Silver,30-39,Southeast,1,1
PLY00002187,2022-07-13,Gold,40-49,West,1,1
PLY00002188,2025-08-09,Standard,40-49,Southeast,1,1
PLY00002189,2023-08-06,Standard,40-49,Southwest,1,1
PLY00002190,2023-04-10,Platinum,21-29,Midwest,1,1
PLY00002191,2024-11-27,Standard,50-59,Midwest,1,1
PLY00002192,2023-07-27,Silver,21-29,Midwest,1,1
PLY00002193,2026-03-25,Standard,21-29,Southeast,1,1
PLY00002194,2024-04-08,Gold,60+,Midwest,1,1
PLY00002195,2023-12-10,Gold,60+,West,1,1
PLY00002196,2024-10-08,Silver,21-29,Southeast,1,1
PLY00002197,2025-07-01,Standard,60+,West,1,1
PLY00002198,2026-01-26,Silver,60+,West,1,1
PLY00002199,2024-08-03,Gold,50-59,Southeast,1,1
PLY00002200,2024-02-27,Platinum,21-29,West,1,1
PLY00002201,2023-10-04,Gold,40-49,Northeast,0,1
PLY00002202,2024-08-04,Standard,50-59,Southwest,1,1
PLY00002203,2025-11-23,Standard,21-29,Southeast,1,1
PLY00002204,2025-10-05,Standard,50-59,Midwest,1,1
PLY00002205,2025-06-30,Standard,60+,Southeast,0,0
PLY00002206,2022-05-16,Gold,30-39,Southwest,1,1
PLY00002207,2025-07-11,Silver,21-29,West,0,1
PLY00002208,2024-04-03,Standard,40-49,Southwest,0,1
PLY00002209,2023-04-06,Standard,60+,West,0,1
PLY00002210,2024-09-07,Standard,40-49,Southeast,0,0
PLY00002211,2024-03-12,Standard,40-49,West,1,1
PLY00002212,2025-01-20,Standard,40-49,Midwest,1,1
PLY00002213,2021-12-03,Standard,40-49,Southwest,1,0
PLY00002214,2026-04-26,Silver,40-49,Northeast,0,1
PLY00002215,2023-06-01,Gold,50-59,West,1,1
PLY00002216,2022-10-10,Standard,60+,Northeast,1,1
PLY00002217,2021-09-02,Gold,30-39,Southeast,0,1
PLY00002218,2023-10-02,Standard,21-29,Northeast,1,1
PLY00002219,2026-03-29,Standard,60+,Midwest,0,1
PLY00002220,2025-01-31,Silver,21-29,Midwest,0,1
PLY00002221,2024-01-17,Standard,30-39,West,0,1
PLY00002222,2022-10-30,Standard,50-59,Southwest,0,1
PLY00002223,2023-03-15,Standard,60+,Southeast,0,1
PLY00002224,2024-05-03,Standard,40-49,West,1,1
PLY00002225,2023-06-28,Standard,21-29,Midwest,1,1
PLY00002226,2024-10-06,Standard,60+,Northeast,1,1
PLY00002227,2026-05-19,Standard,21-29,Southeast,0,1
PLY00002228,2023-08-16,Silver,21-29,Southeast,0,1
PLY00002229,2025-10-12,Standard,21-29,Southeast,1,1
PLY00002230,2026-03-20,Gold,30-39,Southeast,1,1
PLY00002231,2024-05-27,Standard,40-49,Southeast,1,1
PLY00002232,2023-09-21,Gold,40-49,Southeast,1,1
PLY00002233,2025-09-09,Silver,40-49,Northeast,1,1
PLY00002234,2025-09-15,Standard,60+,Southwest,0,1
PLY00002235,2025-06-14,Standard,60+,Southwest,1,1
PLY00002236,2022-12-18,Platinum,50-59,Midwest,1,1
PLY00002237,2024-07-12,Standard,40-49,West,1,1
PLY00002238,2022-12-21,Standard,60+,Southeast,1,1
PLY00002239,2022-09-21,Standard,21-29,West,1,1
PLY00002240,2026-03-08,Standard,60+,Midwest,1,1
PLY00002241,2025-09-08,Silver,21-29,Midwest,1,1
PLY00002242,2023-02-05,Gold,21-29,Southeast,1,1
