player_id,loyalty_tier,days_since_last_session,total_historical_sessions,player_net_revenue,churn_probability,risk_level,recommended_action,expected_revenue_at_risk,retention_priority_score,priority_rank
PLY00000299,Standard,106,4,34.3,0.7182994662881318,High,Targeted loyalty offer,24.64,31.8,848
PLY00002121,Platinum,197,2,20.69,0.9964473245815434,Critical,Immediate retention outreach,20.62,31.75,849
PLY00000727,Gold,238,2,19.28,0.9963731165965573,Critical,Immediate retention outreach,19.21,31.74,850
PLY00002435,Gold,228,3,19.64,0.9943078639852172,Critical,Immediate retention outreach,19.53,31.73,851
PLY00004588,Standard,157,5,26.16,0.847001173423251,Critical,Immediate retention outreach,22.16,31.69,852
PLY00003337,Silver,133,2,28.76,0.8063098340541361,Critical,Immediate retention outreach,23.19,31.64,853
PLY00002501,Standard,264,3,18.38,0.99826796573736,Critical,Immediate retention outreach,18.35,31.62,854
PLY00001917,Standard,171,5,21.49,0.99681490086753,Critical,Immediate retention outreach,21.42,31.46,855
PLY00000876,Silver,157,4,23.34,0.9408034488384368,Critical,Immediate retention outreach,21.96,31.41,856
PLY00002140,Silver,163,3,22.8,0.9495157954017096,Critical,Immediate retention outreach,21.65,31.32,857
PLY00000755,Silver,232,3,19.18,0.9956694548313982,Critical,Immediate retention outreach,19.1,31.24,858
PLY00001647,Standard,293,1,17.34,0.998634274497292,Critical,Immediate retention outreach,17.32,31.22,859
PLY00000552,Standard,210,3,19.86,0.9974447551443228,Critical,Immediate retention outreach,19.81,31.21,860
PLY00004196,Standard,217,3,19.64,0.994471324087673,Critical,Immediate retention outreach,19.53,31.14,861
PLY00000706,Standard,136,2,23.2,0.9781032808216902,Critical,Immediate retention outreach,22.69,31.14,861
PLY00000726,Standard,197,3,21.35,0.946488701211919,Critical,Immediate retention outreach,20.21,31.12,862
PLY00004796,Silver,142,3,22.91,0.976627988005112,Critical,Immediate retention outreach,22.37,31.07,863
PLY00000054,Standard,231,1,19.64,0.9685029390748688,Critical,Immediate retention outreach,19.02,31.06,864
PLY00003306,Silver,244,1,19.05,0.9762580816808064,Critical,Immediate retention outreach,18.6,31.03,865
PLY00000680,Standard,221,3,19.41,0.9949958977765782,Critical,Immediate retention outreach,19.31,31.0,866
PLY00001494,Gold,95,5,25.08,0.9801806237515328,Critical,Immediate retention outreach,24.58,30.98,867
PLY00004393,Standard,93,2,76.61,0.3223070177873128,Medium,Monitor engagement,24.69,30.98,867
PLY00002197,Standard,124,4,23.31,0.9889540660941384,Critical,Immediate retention outreach,23.05,30.88,868
PLY00000333,Standard,83,3,31.24,0.8046094758013579,Critical,Immediate retention outreach,25.14,30.86,869
PLY00001887,Silver,216,2,19.57,0.9897169628993396,Critical,Immediate retention outreach,19.37,30.83,870
PLY00004460,Silver,200,2,20.06,0.9927042114465888,Critical,Immediate retention outreach,19.91,30.82,871
PLY00000611,Standard,92,2,49.63,0.4956139826205745,Medium,Monitor engagement,24.6,30.8,872
PLY00003551,Silver,98,3,26.34,0.9211967471497906,Critical,Immediate retention outreach,24.26,30.77,873
PLY00000194,Standard,119,3,31.86,0.7272146334088981,High,Targeted loyalty offer,23.17,30.72,874
PLY00003701,Platinum,122,3,24.14,0.9537730245374834,Critical,Immediate retention outreach,23.02,30.71,875
PLY00003500,Standard,160,4,21.57,0.98896683909058,Critical,Immediate retention outreach,21.33,30.68,876
PLY00000861,Silver,273,2,17.55,0.998639913992269,Critical,Immediate retention outreach,17.53,30.64,877
PLY00003834,Standard,184,4,20.45,0.9960381369147672,Critical,Immediate retention outreach,20.37,30.64,877
PLY00002779,Gold,118,4,24.52,0.9429635286252676,Critical,Immediate retention outreach,23.12,30.59,878
PLY00003915,Standard,50,4,54.35,0.4947360004198161,Medium,Monitor engagement,26.89,30.57,879
PLY00000318,Silver,202,3,19.76,0.9956860558216812,Critical,Immediate retention outreach,19.67,30.56,880
PLY00000808,Standard,164,3,22.02,0.9564445021590556,Critical,Immediate retention outreach,21.06,30.52,881
PLY00000959,Standard,210,4,19.39,0.9978848299747832,Critical,Immediate retention outreach,19.35,30.48,882
PLY00004409,Silver,240,2,18.51,0.9936513692796572,Critical,Immediate retention outreach,18.39,30.48,882
PLY00002086,Gold,233,4,18.58,0.9984070383652603,Critical,Immediate retention outreach,18.55,30.39,883
PLY00004789,Standard,233,3,18.66,0.991685797551046,Critical,Immediate retention outreach,18.5,30.31,884
PLY00001457,Standard,244,2,18.31,0.9919774253934766,Critical,Immediate retention outreach,18.16,30.3,885
PLY00002711,Gold,210,4,19.22,0.99897827493015,Critical,Immediate retention outreach,19.2,30.25,886
PLY00002829,Standard,162,4,21.21,0.9867287582485476,Critical,Immediate retention outreach,20.93,30.22,887
PLY00000118,Standard,242,3,18.17,0.997210553811213,Critical,Immediate retention outreach,18.12,30.13,888
PLY00001466,Standard,201,3,19.51,0.9958564641767746,Critical,Immediate retention outreach,19.43,30.13,888
PLY00000797,Silver,176,3,20.57,0.9877890344004278,Critical,Immediate retention outreach,20.32,30.12,889
PLY00003880,Standard,247,1,18.46,0.9695715962381002,Critical,Immediate retention outreach,17.9,30.01,890
PLY00000646,Gold,138,4,22.04,0.9870313559405992,Critical,Immediate retention outreach,21.75,29.97,891
PLY00000479,Standard,221,3,18.78,0.9937941118627408,Critical,Immediate retention outreach,18.66,29.96,892
PLY00003432,Silver,260,3,17.52,0.99769972760618,Critical,Immediate retention outreach,17.48,29.93,893
PLY00002973,Standard,147,4,21.74,0.981191678615069,Critical,Immediate retention outreach,21.33,29.92,894
PLY00003727,Silver,77,5,49.49,0.4988788321077979,Medium,Monitor engagement,24.69,29.9,895
PLY00004044,Standard,116,2,24.06,0.9409432988546432,Critical,Immediate retention outreach,22.64,29.84,896
PLY00003374,Silver,237,2,18.12,0.9968811195813831,Critical,Immediate retention outreach,18.06,29.79,897
PLY00004633,Standard,213,4,18.92,0.9901836943914688,Critical,Immediate retention outreach,18.73,29.66,898
PLY00003559,Silver,242,3,17.87,0.9976806660680144,Critical,Immediate retention outreach,17.83,29.65,899
PLY00002089,Standard,235,2,18.16,0.993483656301188,Critical,Immediate retention outreach,18.04,29.65,899
PLY00002260,Standard,259,5,17.34,0.9994071980906208,Critical,Immediate retention outreach,17.33,29.63,900
PLY00000618,Silver,149,2,23.73,0.8855633460741139,Critical,Immediate retention outreach,21.01,29.59,901
PLY00001104,Gold,128,2,30.06,0.7288183244055793,High,Targeted loyalty offer,21.91,29.59,901
PLY00002219,Standard,225,2,18.43,0.991249162551009,Critical,Immediate retention outreach,18.27,29.53,902
PLY00002326,Standard,215,5,18.62,0.9979688691908648,Critical,Immediate retention outreach,18.58,29.52,903
PLY00001678,Gold,183,3,19.84,0.9900304654759332,Critical,Immediate retention outreach,19.64,29.49,904
PLY00004989,Standard,87,3,29.05,0.8192144855498671,Critical,Immediate retention outreach,23.8,29.47,905
PLY00000028,Standard,157,3,20.71,0.992585660803595,Critical,Immediate retention outreach,20.56,29.4,906
PLY00002726,Silver,69,4,28.43,0.8693805148757997,Critical,Immediate retention outreach,24.72,29.39,907
PLY00001290,Standard,187,2,19.52,0.995509642430774,Critical,Immediate retention outreach,19.43,29.38,908
PLY00003838,Silver,57,6,123.36,0.2059705569525944,Low,No immediate action,25.41,29.38,908
PLY00002275,Standard,217,4,18.48,0.9959684636588604,Critical,Immediate retention outreach,18.41,29.36,909
PLY00002464,Silver,158,4,22.66,0.9031498937059402,Critical,Immediate retention outreach,20.47,29.33,910
PLY00002150,Standard,271,2,16.82,0.998625348534468,Critical,Immediate retention outreach,16.8,29.27,911
PLY00004301,Standard,246,2,17.54,0.996553158631208,Critical,Immediate retention outreach,17.48,29.26,912
PLY00003653,Standard,193,4,19.65,0.9724262939823392,Critical,Immediate retention outreach,19.11,29.21,913
PLY00000240,Gold,144,4,22.2,0.9425118620811253,Critical,Immediate retention outreach,20.92,29.17,914
PLY00001213,Standard,206,3,18.7,0.9964485707134906,Critical,Immediate retention outreach,18.63,29.14,915
PLY00003676,Standard,181,4,20.29,0.9566098246391468,Critical,Immediate retention outreach,19.41,29.04,916
PLY00001736,Standard,216,3,18.55,0.9830745563077066,Critical,Immediate retention outreach,18.24,29.03,917
PLY00002188,Standard,106,2,24.57,0.9148449338270056,Critical,Immediate retention outreach,22.48,29.01,918
PLY00001322,Standard,241,3,17.46,0.9978565751204562,Critical,Immediate retention outreach,17.42,28.92,919
PLY00001442,Standard,264,2,16.78,0.9973400524888087,Critical,Immediate retention outreach,16.74,28.85,920
PLY00000228,Standard,251,2,17.08,0.997116857070333,Critical,Immediate retention outreach,17.03,28.74,921
PLY00003786,Standard,241,3,17.41,0.9928868679353644,Critical,Immediate retention outreach,17.29,28.71,922
PLY00001196,Gold,211,3,18.28,0.9947896341941,Critical,Immediate retention outreach,18.18,28.69,923
PLY00000069,Silver,164,4,20.01,0.9884666466884964,Critical,Immediate retention outreach,19.78,28.67,924
PLY00004560,Silver,236,5,17.36,0.9992997691143226,Critical,Immediate retention outreach,17.35,28.57,925
PLY00004988,Gold,117,2,22.3,0.9683066230632686,Critical,Immediate retention outreach,21.59,28.51,926
PLY00002678,Standard,219,4,17.92,0.9931230606634324,Critical,Immediate retention outreach,17.8,28.48,927
PLY00001577,Gold,142,2,24.42,0.8382985389832339,Critical,Immediate retention outreach,20.47,28.43,928
PLY00001195,Standard,177,2,19.76,0.9683454852308307,Critical,Immediate retention outreach,19.13,28.41,929
PLY00000049,Platinum,224,2,17.81,0.98802056887532,Critical,Immediate retention outreach,17.6,28.4,930
PLY00004972,Standard,119,4,21.95,0.9753016199065356,Critical,Immediate retention outreach,21.41,28.39,931
PLY00000864,Gold,260,2,16.63,0.9963680854272504,Critical,Immediate retention outreach,16.57,28.37,932
PLY00000474,Gold,238,2,17.15,0.9977057169320416,Critical,Immediate retention outreach,17.11,28.27,933
PLY00001324,Standard,191,2,19.03,0.9752601795534732,Critical,Immediate retention outreach,18.56,28.27,933
PLY00004895,Standard,263,2,16.44,0.9989845921075718,Critical,Immediate retention outreach,16.42,28.25,934
PLY00000647,Gold,190,3,21.49,0.8647643751115058,Critical,Immediate retention outreach,18.58,28.25,934
PLY00001306,Standard,118,4,25.76,0.8284063011124168,Critical,Immediate retention outreach,21.34,28.24,935
PLY00004783,Standard,110,4,23.64,0.9173905230666782,Critical,Immediate retention outreach,21.69,28.23,936
PLY00001954,Standard,132,6,21.02,0.9857335373717376,Critical,Immediate retention outreach,20.72,28.21,937
PLY00002175,Standard,186,4,18.71,0.9974898011851248,Critical,Immediate retention outreach,18.66,28.17,938
PLY00002378,Silver,144,3,26.81,0.753301558362243,High,Targeted loyalty offer,20.2,28.17,938
PLY00001748,Silver,223,2,17.52,0.99713220026718,Critical,Immediate retention outreach,17.47,28.14,939
PLY00001728,Standard,128,5,21.05,0.9894477541409497,Critical,Immediate retention outreach,20.83,28.13,940
PLY00000330,Standard,128,2,23.28,0.893817173649743,Critical,Immediate retention outreach,20.81,28.11,941
PLY00004656,Gold,191,3,18.49,0.9953579101955794,Critical,Immediate retention outreach,18.4,28.03,942
PLY00001792,Silver,141,2,21.31,0.9447078143664052,Critical,Immediate retention outreach,20.13,27.91,943
PLY00003423,Silver,254,2,16.47,0.9987114125939378,Critical,Immediate retention outreach,16.45,27.9,944
PLY00003584,Standard,72,4,26.39,0.882725407332051,Critical,Immediate retention outreach,23.3,27.9,944
PLY00001579,Platinum,271,2,16.0,0.9993552004586312,Critical,Immediate retention outreach,15.99,27.86,945
PLY00002097,Standard,145,3,20.29,0.9829942359682378,Critical,Immediate retention outreach,19.94,27.86,945
PLY00004849,Gold,135,3,20.82,0.9751828160542906,Critical,Immediate retention outreach,20.3,27.81,946
PLY00001745,Platinum,236,1,17.02,0.9877518024503316,Critical,Immediate retention outreach,16.81,27.68,947
PLY00000495,Standard,215,3,17.77,0.980245387505737,Critical,Immediate retention outreach,17.42,27.68,947
PLY00002941,Standard,113,4,21.71,0.9710483019454476,Critical,Immediate retention outreach,21.08,27.61,948
PLY00002633,Standard,216,2,17.43,0.9944381829237852,Critical,Immediate retention outreach,17.33,27.59,949
PLY00004335,Silver,212,3,17.52,0.9948897729465812,Critical,Immediate retention outreach,17.43,27.55,950
PLY00000913,Silver,61,3,42.36,0.5572179849386207,Medium,Monitor engagement,23.6,27.54,951
PLY00003567,Silver,172,2,18.89,0.990573473814163,Critical,Immediate retention outreach,18.71,27.53,952
PLY00000894,Standard,232,3,16.87,0.9972285908951048,Critical,Immediate retention outreach,16.82,27.51,953
PLY00000899,Gold,187,3,18.32,0.9929943295833406,Critical,Immediate retention outreach,18.19,27.51,953
PLY00004185,Standard,163,2,19.21,0.9895571533093412,Critical,Immediate retention outreach,19.01,27.5,954
PLY00000058,Standard,194,4,18.06,0.9930800183184244,Critical,Immediate retention outreach,17.94,27.48,955
PLY00000301,Standard,118,4,21.67,0.9546565757733156,Critical,Immediate retention outreach,20.69,27.38,956
PLY00004650,Standard,101,3,30.77,0.6968720996646355,High,Targeted loyalty offer,21.44,27.37,957
PLY00001370,Standard,208,3,17.58,0.9916994992996224,Critical,Immediate retention outreach,17.43,27.36,958
PLY00002507,Gold,146,2,24.68,0.7898973857373056,High,Targeted loyalty offer,19.49,27.29,959
PLY00003152,Standard,234,4,16.64,0.9980029041370572,Critical,Immediate retention outreach,16.61,27.26,960
PLY00001656,Silver,143,3,19.71,0.9924526076585978,Critical,Immediate retention outreach,19.56,27.22,961
PLY00004586,Gold,138,2,21.81,0.9054523947713776,Critical,Immediate retention outreach,19.75,27.22,961
PLY00001651,Standard,108,5,21.65,0.9700521561560024,Critical,Immediate retention outreach,21.0,27.21,962
PLY00003266,Standard,130,3,21.74,0.9222875394069164,Critical,Immediate retention outreach,20.05,27.19,963
PLY00001658,Gold,92,4,85.22,0.2547609685815162,Low,No immediate action,21.71,27.18,964
PLY00001498,Silver,214,5,17.16,0.9977541340036254,Critical,Immediate retention outreach,17.12,27.16,965
PLY00003100,Silver,198,3,17.63,0.996439483595168,Critical,Immediate retention outreach,17.57,27.1,966
PLY00002994,Standard,141,5,20.34,0.9610096156842044,Critical,Immediate retention outreach,19.55,27.1,966
PLY00003781,Standard,216,6,17.08,0.9967689155827364,Critical,Immediate retention outreach,17.02,27.09,967
PLY00000120,Silver,137,3,36.53,0.53870155931799,Medium,Monitor engagement,19.68,27.07,968
PLY00002198,Silver,83,3,42.84,0.5139863664707537,Medium,Monitor engagement,22.02,27.03,969
PLY00001051,Silver,261,2,15.77,0.99759697518365,Critical,Immediate retention outreach,15.73,26.98,970
PLY00001869,Silver,126,2,20.55,0.976201375425609,Critical,Immediate retention outreach,20.06,26.98,970
PLY00003678,Standard,160,5,19.06,0.983483876706119,Critical,Immediate retention outreach,18.75,26.97,971
PLY00001929,Standard,146,2,24.08,0.7995353575747771,High,Targeted loyalty offer,19.25,26.95,972
PLY00004885,Silver,170,2,20.43,0.8989753124144744,Critical,Immediate retention outreach,18.37,26.93,973
PLY00004245,Standard,94,3,42.01,0.5093612760883462,Medium,Monitor engagement,21.4,26.91,974
PLY00003687,Standard,212,4,17.1,0.9948349785667344,Critical,Immediate retention outreach,17.01,26.89,975
PLY00000185,Standard,201,2,17.58,0.9845683019784276,Critical,Immediate retention outreach,17.31,26.84,976
PLY00002529,Silver,190,2,18.48,0.9547274778338972,Critical,Immediate retention outreach,17.64,26.82,977
PLY00002075,Silver,214,2,17.39,0.9699743964367142,Critical,Immediate retention outreach,16.87,26.76,978
PLY00001924,Standard,184,2,17.98,0.988588275447448,Critical,Immediate retention outreach,17.77,26.73,979
PLY00003012,Standard,193,2,17.99,0.968098621173463,Critical,Immediate retention outreach,17.42,26.63,980
PLY00003346,Silver,156,3,19.35,0.9635200473641472,Critical,Immediate retention outreach,18.64,26.61,981
PLY00000780,Standard,156,3,19.38,0.9617276821555738,Critical,Immediate retention outreach,18.64,26.61,981
PLY00003519,Standard,166,3,18.38,0.9926131702441772,Critical,Immediate retention outreach,18.24,26.54,982
PLY00000863,Standard,182,4,17.83,0.9919135710000704,Critical,Immediate retention outreach,17.69,26.51,983
PLY00000451,Standard,128,2,22.66,0.8644624613509198,Critical,Immediate retention outreach,19.59,26.46,984
PLY00000105,Standard,32,6,38.43,0.6326580282143033,High,Targeted loyalty offer,24.31,26.44,985
PLY00001837,Silver,263,2,15.38,0.9979327761087556,Critical,Immediate retention outreach,15.35,26.41,986
PLY00002225,Standard,138,3,20.49,0.9349638831845262,Critical,Immediate retention outreach,19.16,26.4,987
PLY00002084,Standard,190,2,18.2,0.9528318145772476,Critical,Immediate retention outreach,17.34,26.37,988
PLY00001451,Silver,185,2,17.67,0.9878373171675324,Critical,Immediate retention outreach,17.46,26.31,989
PLY00000609,Standard,176,3,17.84,0.9911706220565722,Critical,Immediate retention outreach,17.68,26.21,990
PLY00001180,Standard,97,6,21.02,0.9835939276535274,Critical,Immediate retention outreach,20.68,26.18,991
PLY00002098,Standard,271,3,14.97,0.998637810870574,Critical,Immediate retention outreach,14.95,26.05,992
PLY00001609,Gold,61,4,33.33,0.6695440872071504,High,Targeted loyalty offer,22.32,26.05,992
PLY00001411,Silver,146,3,19.35,0.9572149001723032,Critical,Immediate retention outreach,18.52,25.93,993
PLY00001391,Standard,277,2,14.75,0.998785203300821,Critical,Immediate retention outreach,14.73,25.91,994
PLY00001021,Standard,143,4,18.89,0.984156883008752,Critical,Immediate retention outreach,18.59,25.87,995
