player_id,loyalty_tier,age_band,home_region,marketing_opt_in,registered_active_flag,observation_cutoff_date,dataset_end_date,first_session_date,latest_historical_session_date,days_since_last_session,observed_player_lifetime_days,total_historical_sessions,sessions_last_30_days,sessions_last_90_days,locations_visited,machines_played,total_session_minutes,average_session_minutes,total_rounds,total_wager,total_payout,player_net_revenue,average_wager_per_session,wager_last_30_days,wager_last_90_days,revenue_last_30_days,revenue_last_90_days,sessions_per_observed_day,future_session_count,churn_flag
PLY00001427,Standard,60+,Southeast,1,1,2025-11-01,2025-12-31,2025-03-29,2025-04-16,199,218,3,0,0,2,3,30,10.0,31,51.15,45.38,5.77,17.05,0.0,0.0,0.0,0.0,0.0138,0,1
PLY00001428,Standard,60+,Southeast,0,1,2025-11-01,2025-12-31,2025-04-11,2025-09-13,49,205,3,0,2,2,3,25,8.333333,35,143.43,126.7,16.73,47.81,0.0,123.69,0.0,14.94,0.0146,1,0
PLY00001429,Standard,30-39,Southeast,1,1,2025-11-01,2025-12-31,2025-07-14,2025-09-27,35,111,2,0,1,2,2,62,31.0,72,209.73,200.81,8.92,104.865,0.0,126.53,0.0,4.0,0.018,1,0
PLY00001430,Gold,50-59,Northeast,1,1,2025-11-01,2025-12-31,2025-08-13,2025-10-05,27,81,4,1,4,4,4,122,30.5,190,788.22,728.45,59.77,197.055,44.66,788.22,1.37,59.77,0.0494,2,0
PLY00001431,Gold,40-49,Southeast,1,1,2025-11-01,2025-12-31,2025-01-22,2025-06-01,153,284,4,0,0,2,3,102,25.5,134,597.74,547.58,50.16,149.435,0.0,0.0,0.0,0.0,0.0141,0,1
PLY00001432,Standard,60+,Midwest,0,1,2025-11-01,2025-12-31,2025-09-03,2025-10-18,14,60,2,1,2,2,2,103,51.5,144,1167.45,1053.32,114.13,583.725,315.38,1167.45,26.75,114.13,0.0333,3,0
PLY00001433,Standard,30-39,West,0,1,2025-11-01,2025-12-31,2025-05-01,2025-10-11,21,185,5,3,4,4,5,134,26.8,190,588.53,536.85,51.68,117.706,355.35,387.52,25.43,28.21,0.027,1,0
PLY00001434,Standard,60+,West,1,1,2025-11-01,2025-12-31,2025-01-18,2025-09-30,32,288,5,0,1,5,5,98,19.6,124,605.15,518.68,86.47,121.03,0.0,39.2,0.0,3.97,0.0174,0,1
PLY00001435,Silver,30-39,West,0,1,2025-11-01,2025-12-31,2025-03-26,2025-08-06,87,221,2,0,1,1,2,51,25.5,56,134.27,124.33,9.94,67.135,0.0,33.78,0.0,0.84,0.009,2,0
PLY00001438,Standard,50-59,West,1,1,2025-11-01,2025-12-31,2025-01-04,2025-06-05,149,302,6,0,0,4,6,158,26.333333,219,506.93,470.71,36.22,84.488333,0.0,0.0,0.0,0.0,0.0199,0,1
PLY00001439,Standard,21-29,West,1,1,2025-11-01,2025-12-31,2025-09-25,2025-10-24,8,38,2,1,2,2,2,81,40.5,143,379.94,333.55,46.39,189.97,255.5,379.94,34.08,46.39,0.0526,1,0
PLY00001440,Silver,50-59,West,0,1,2025-11-01,2025-12-31,2025-07-17,2025-07-17,107,108,1,0,0,1,1,11,11.0,12,35.88,32.27,3.61,35.88,0.0,0.0,0.0,0.0,0.0093,1,0
PLY00001441,Silver,60+,Northeast,0,1,2025-11-01,2025-12-31,2025-05-07,2025-06-12,142,179,2,0,0,1,2,82,41.0,114,381.3,345.97,35.33,190.65,0.0,0.0,0.0,0.0,0.0112,0,1
PLY00001442,Standard,21-29,Southwest,1,1,2025-11-01,2025-12-31,2025-01-28,2025-02-10,264,278,2,0,0,2,2,29,14.5,45,132.74,115.96,16.78,66.37,0.0,0.0,0.0,0.0,0.0072,0,1
PLY00001443,Gold,60+,Midwest,1,1,2025-11-01,2025-12-31,2025-06-26,2025-09-13,49,129,3,0,2,3,3,58,19.333333,91,175.27,156.18,19.09,58.423333,0.0,142.47,0.0,16.88,0.0233,2,0
PLY00001444,Gold,21-29,Northeast,1,1,2025-11-01,2025-12-31,2025-01-11,2025-06-07,147,295,6,0,0,5,6,102,17.0,145,243.97,226.53,17.44,40.661666,0.0,0.0,0.0,0.0,0.0203,0,1
PLY00001445,Standard,30-39,Northeast,0,1,2025-11-01,2025-12-31,2025-01-14,2025-04-05,210,292,2,0,0,2,2,33,16.5,48,161.15,152.55,8.6,80.575,0.0,0.0,0.0,0.0,0.0068,0,1
PLY00001446,Silver,30-39,Northeast,0,1,2025-11-01,2025-12-31,2025-02-19,2025-07-03,121,256,2,0,0,2,2,60,30.0,75,87.28,80.16,7.12,43.64,0.0,0.0,0.0,0.0,0.0078,0,1
PLY00001448,Standard,50-59,West,1,1,2025-11-01,2025-12-31,2025-09-03,2025-10-13,19,60,2,1,2,2,2,34,17.0,33,19.48,17.68,1.8,9.74,11.22,19.48,0.87,1.8,0.0333,1,0
PLY00001449,Gold,50-59,Northeast,0,1,2025-11-01,2025-12-31,2025-04-18,2025-08-21,72,198,2,0,1,2,2,56,28.0,74,99.12,92.53,6.59,49.56,0.0,2.15,0.0,0.29,0.0101,2,0
PLY00001450,Standard,60+,Southeast,1,1,2025-11-01,2025-12-31,2025-06-19,2025-10-04,28,136,3,2,2,2,3,127,42.333333,201,491.21,458.47,32.74,163.736666,338.62,338.62,25.49,25.49,0.0221,2,0
PLY00001451,Silver,60+,Southeast,1,1,2025-11-01,2025-12-31,2025-02-03,2025-04-30,185,272,2,0,0,2,2,43,21.5,67,190.73,173.06,17.67,95.365,0.0,0.0,0.0,0.0,0.0074,0,1
PLY00001452,Standard,40-49,West,0,1,2025-11-01,2025-12-31,2025-04-26,2025-04-26,189,190,1,0,0,1,1,15,15.0,20,38.56,34.7,3.86,38.56,0.0,0.0,0.0,0.0,0.0053,1,0
PLY00001453,Silver,40-49,Southeast,0,1,2025-11-01,2025-12-31,2025-08-02,2025-09-16,46,92,3,0,2,3,3,70,23.333333,83,283.12,255.55,27.57,94.373333,0.0,251.65,0.0,26.96,0.0326,2,0
PLY00001454,Platinum,60+,West,1,1,2025-11-01,2025-12-31,2025-09-09,2025-09-09,53,54,1,0,1,1,1,35,35.0,51,357.5,314.12,43.38,357.5,0.0,357.5,0.0,43.38,0.0185,3,0
PLY00001455,Standard,50-59,Northeast,0,1,2025-11-01,2025-12-31,2025-06-15,2025-06-15,139,140,1,0,0,1,1,13,13.0,15,5.61,5.18,0.43,5.61,0.0,0.0,0.0,0.0,0.0071,1,0
PLY00001456,Gold,50-59,Midwest,1,1,2025-11-01,2025-12-31,2025-08-14,2025-10-05,27,80,3,1,3,3,3,160,53.333333,298,1928.26,1759.29,168.97,642.753333,382.72,1928.26,43.89,168.97,0.0375,3,0
PLY00001457,Standard,60+,Northeast,0,1,2025-11-01,2025-12-31,2025-02-18,2025-03-02,244,257,2,0,0,2,2,30,15.0,31,156.4,138.09,18.31,78.2,0.0,0.0,0.0,0.0,0.0078,0,1
PLY00001458,Standard,50-59,West,1,1,2025-11-01,2025-12-31,2025-08-16,2025-09-23,39,78,3,0,3,2,3,86,28.666666,108,208.25,193.31,14.94,69.416666,0.0,208.25,0.0,14.94,0.0385,3,0
PLY00001460,Standard,50-59,Northeast,0,1,2025-11-01,2025-12-31,2025-06-17,2025-07-10,114,138,3,0,0,3,3,70,23.333333,85,560.09,503.69,56.4,186.696666,0.0,0.0,0.0,0.0,0.0217,2,0
PLY00001461,Standard,21-29,Northeast,1,1,2025-11-01,2025-12-31,2025-01-03,2025-07-24,100,303,2,0,0,2,2,35,17.5,30,63.17,56.97,6.2,31.585,0.0,0.0,0.0,0.0,0.0066,0,1
PLY00001462,Standard,40-49,Midwest,1,1,2025-11-01,2025-12-31,2025-06-15,2025-10-25,7,140,4,1,1,4,4,106,26.5,152,378.3,350.31,27.99,94.575,97.86,97.86,9.82,9.82,0.0286,2,0
PLY00001463,Platinum,21-29,Midwest,1,1,2025-11-01,2025-12-31,2025-03-11,2025-10-04,28,236,4,1,2,2,4,190,47.5,323,1775.66,1632.41,143.25,443.915,180.1,771.66,22.09,96.98,0.0169,6,0
PLY00001464,Standard,60+,West,1,1,2025-11-01,2025-12-31,2025-06-23,2025-10-25,7,132,6,2,4,5,6,248,41.333333,395,687.64,643.24,44.4,114.606666,332.24,407.11,22.08,26.35,0.0455,4,0
PLY00001465,Standard,21-29,Northeast,0,1,2025-11-01,2025-12-31,2025-01-04,2025-03-25,221,302,7,0,0,5,7,156,22.285714,262,817.36,752.62,64.74,116.765714,0.0,0.0,0.0,0.0,0.0232,0,1
PLY00001466,Standard,21-29,Southeast,1,1,2025-11-01,2025-12-31,2025-01-29,2025-04-14,201,277,3,0,0,3,3,33,11.0,48,184.83,165.32,19.51,61.61,0.0,0.0,0.0,0.0,0.0108,0,1
PLY00001467,Standard,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-06-01,2025-08-02,91,154,2,0,0,2,2,130,65.0,227,710.51,619.4,91.11,355.255,0.0,0.0,0.0,0.0,0.013,7,0
PLY00001468,Silver,40-49,Southwest,1,1,2025-11-01,2025-12-31,2025-09-27,2025-10-07,25,36,2,1,2,2,2,22,11.0,29,89.51,75.93,13.58,44.755,67.65,89.51,10.46,13.58,0.0556,1,0
PLY00001469,Standard,60+,West,1,1,2025-11-01,2025-12-31,2025-08-11,2025-10-26,6,83,2,1,2,2,2,81,40.5,102,292.8,270.68,22.12,146.4,92.99,292.8,8.07,22.12,0.0241,2,0
PLY00001470,Silver,60+,West,1,1,2025-11-01,2025-12-31,2025-01-21,2025-02-20,254,285,2,0,0,2,2,14,7.0,15,40.84,36.73,4.11,20.42,0.0,0.0,0.0,0.0,0.007,0,1
PLY00001471,Silver,21-29,Southwest,1,1,2025-11-01,2025-12-31,2025-05-17,2025-06-04,150,169,2,0,0,2,2,39,19.5,57,410.77,369.89,40.88,205.385,0.0,0.0,0.0,0.0,0.0118,0,1
PLY00001472,Standard,21-29,West,1,1,2025-11-01,2025-12-31,2025-02-21,2025-03-26,220,254,3,0,0,2,3,55,18.333333,59,132.86,121.0,11.86,44.286666,0.0,0.0,0.0,0.0,0.0118,0,1
PLY00001473,Gold,60+,Southeast,1,1,2025-11-01,2025-12-31,2025-05-01,2025-09-08,54,185,2,0,1,2,2,106,53.0,121,372.34,336.45,35.89,186.17,0.0,77.3,0.0,9.49,0.0108,3,0
PLY00001474,Standard,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-03-10,2025-10-10,22,237,6,1,2,5,6,234,39.0,335,921.96,840.12,81.84,153.66,8.75,54.83,0.78,4.7,0.0253,3,0
PLY00001475,Standard,30-39,Midwest,1,1,2025-11-01,2025-12-31,2025-07-13,2025-09-23,39,112,2,0,1,2,2,62,31.0,93,262.54,239.69,22.85,131.27,0.0,99.39,0.0,9.71,0.0179,6,0
PLY00001476,Silver,40-49,Midwest,1,1,2025-11-01,2025-12-31,2025-01-26,2025-03-22,224,280,4,0,0,3,4,52,13.0,72,361.5,322.12,39.38,90.375,0.0,0.0,0.0,0.0,0.0143,0,1
PLY00001477,Standard,50-59,Midwest,1,1,2025-11-01,2025-12-31,2025-04-05,2025-08-13,80,211,4,0,2,4,4,75,18.75,87,96.92,88.29,8.63,24.23,0.0,61.89,0.0,5.94,0.019,0,1
PLY00001478,Platinum,60+,West,1,1,2025-11-01,2025-12-31,2025-01-24,2025-03-22,224,282,3,0,0,3,3,59,19.666666,98,455.85,409.92,45.93,151.95,0.0,0.0,0.0,0.0,0.0106,0,1
PLY00001479,Standard,60+,Northeast,1,1,2025-11-01,2025-12-31,2025-04-08,2025-10-20,12,208,7,1,5,5,7,173,24.714285,285,716.66,656.94,59.72,102.38,133.93,655.85,11.79,53.77,0.0337,3,0
PLY00001480,Standard,30-39,Northeast,1,1,2025-11-01,2025-12-31,2025-03-16,2025-03-30,216,231,2,0,0,2,2,33,16.5,46,269.38,246.67,22.71,134.69,0.0,0.0,0.0,0.0,0.0087,0,1
PLY00001481,Silver,50-59,West,1,1,2025-11-01,2025-12-31,2025-01-07,2025-06-10,144,299,4,0,0,3,4,26,6.5,31,109.67,101.4,8.27,27.4175,0.0,0.0,0.0,0.0,0.0134,0,1
PLY00001482,Silver,40-49,West,1,1,2025-11-01,2025-12-31,2025-06-12,2025-10-08,24,143,6,1,4,3,5,144,24.0,195,520.88,492.67,28.21,86.813333,49.48,478.29,2.99,23.68,0.042,2,0
PLY00001483,Standard,21-29,Southwest,1,1,2025-11-01,2025-12-31,2025-05-09,2025-05-23,162,177,2,0,0,2,2,24,12.0,29,88.37,81.23,7.14,44.185,0.0,0.0,0.0,0.0,0.0113,2,0
PLY00001484,Standard,30-39,Southwest,1,1,2025-11-01,2025-12-31,2025-04-12,2025-09-09,53,204,5,0,1,5,5,229,45.8,364,1247.9,1143.09,104.81,249.58,0.0,82.49,0.0,5.78,0.0245,2,0
PLY00001485,Silver,40-49,Southwest,1,1,2025-11-01,2025-12-31,2025-08-16,2025-09-05,57,78,3,0,3,3,3,81,27.0,154,484.52,427.54,56.98,161.506666,0.0,484.52,0.0,56.98,0.0385,3,0
PLY00001486,Platinum,40-49,Northeast,1,1,2025-11-01,2025-12-31,2025-09-25,2025-10-11,21,38,2,1,2,2,2,130,65.0,212,397.28,358.85,38.43,198.64,343.95,397.28,33.72,38.43,0.0526,1,0
PLY00001487,Standard,40-49,Southwest,1,1,2025-11-01,2025-12-31,2025-10-05,2025-10-05,27,28,1,1,1,1,1,32,32.0,40,13.5,12.86,0.64,13.5,13.5,13.5,0.64,0.64,0.0357,1,0
PLY00001488,Silver,21-29,Northeast,1,1,2025-11-01,2025-12-31,2025-06-03,2025-08-10,83,152,3,0,2,2,3,66,22.0,101,503.24,444.52,58.72,167.746666,0.0,160.75,0.0,9.84,0.0197,2,0
PLY00001489,Standard,40-49,Southeast,1,1,2025-11-01,2025-12-31,2025-10-22,2025-10-23,9,11,2,2,2,2,2,78,39.0,108,105.07,88.79,16.28,52.535,105.07,105.07,16.28,16.28,0.1818,1,0
PLY00001490,Standard,21-29,Southeast,0,1,2025-11-01,2025-12-31,2025-08-09,2025-08-09,84,85,1,0,1,1,1,31,31.0,42,52.75,48.27,4.48,52.75,0.0,52.75,0.0,4.48,0.0118,1,0
PLY00001491,Standard,30-39,Southwest,1,1,2025-11-01,2025-12-31,2025-09-04,2025-09-22,40,59,4,0,4,4,4,86,21.5,125,318.73,286.96,31.77,79.6825,0.0,318.73,0.0,31.77,0.0678,3,0
PLY00001492,Standard,30-39,Midwest,1,1,2025-11-01,2025-12-31,2025-07-23,2025-09-12,50,102,3,0,2,3,3,83,27.666666,126,660.13,591.49,68.64,220.043333,0.0,646.0,0.0,67.42,0.0294,3,0
PLY00001494,Gold,21-29,Northeast,1,1,2025-11-01,2025-12-31,2025-01-28,2025-07-29,95,278,5,0,0,4,5,81,16.2,85,272.07,246.99,25.08,54.414,0.0,0.0,0.0,0.0,0.018,0,1
PLY00001495,Silver,30-39,West,1,1,2025-11-01,2025-12-31,2025-01-18,2025-01-18,287,288,1,0,0,1,1,16,16.0,20,148.29,137.71,10.58,148.29,0.0,0.0,0.0,0.0,0.0035,0,1
PLY00001496,Silver,30-39,Northeast,0,1,2025-11-01,2025-12-31,2025-07-14,2025-10-17,15,111,2,1,1,2,2,54,27.0,81,586.28,523.84,62.44,293.14,518.12,518.12,59.24,59.24,0.018,3,0
PLY00001497,Gold,40-49,Southeast,1,1,2025-11-01,2025-12-31,2025-07-19,2025-09-23,39,106,3,0,2,3,3,54,18.0,68,239.6,224.54,15.06,79.866666,0.0,218.8,0.0,14.62,0.0283,1,0
PLY00001498,Silver,30-39,West,0,1,2025-11-01,2025-12-31,2025-01-05,2025-04-01,214,301,5,0,0,3,4,93,18.6,129,365.3,348.14,17.16,73.06,0.0,0.0,0.0,0.0,0.0166,0,1
PLY00001499,Standard,21-29,Southwest,0,1,2025-11-01,2025-12-31,2025-02-10,2025-04-05,210,265,4,0,0,3,4,91,22.75,137,206.18,193.59,12.59,51.545,0.0,0.0,0.0,0.0,0.0151,0,1
PLY00001500,Standard,50-59,West,1,1,2025-11-01,2025-12-31,2025-05-10,2025-06-13,141,176,2,0,0,2,2,30,15.0,38,371.75,325.31,46.44,185.875,0.0,0.0,0.0,0.0,0.0114,2,0
PLY00001501,Standard,40-49,West,1,1,2025-11-01,2025-12-31,2025-01-20,2025-02-10,264,286,3,0,0,3,3,52,17.333333,81,476.21,407.6,68.61,158.736666,0.0,0.0,0.0,0.0,0.0105,0,1
PLY00001502,Standard,40-49,West,1,1,2025-11-01,2025-12-31,2025-05-15,2025-05-15,170,171,1,0,0,1,1,21,21.0,33,152.05,139.83,12.22,152.05,0.0,0.0,0.0,0.0,0.0058,0,1
PLY00001503,Silver,21-29,Southeast,1,1,2025-11-01,2025-12-31,2025-07-14,2025-09-19,43,111,2,0,1,2,2,55,27.5,79,216.05,186.24,29.81,108.025,0.0,35.33,0.0,1.15,0.018,1,0
PLY00001504,Gold,50-59,Southeast,1,1,2025-11-01,2025-12-31,2025-01-15,2025-03-06,240,291,4,0,0,4,4,161,40.25,252,1726.16,1579.12,147.04,431.54,0.0,0.0,0.0,0.0,0.0137,0,1
PLY00001505,Silver,40-49,Midwest,1,1,2025-11-01,2025-12-31,2025-05-17,2025-06-20,134,169,2,0,0,2,2,25,12.5,31,73.4,68.97,4.43,36.7,0.0,0.0,0.0,0.0,0.0118,0,1
PLY00001506,Standard,50-59,West,1,1,2025-11-01,2025-12-31,2025-01-15,2025-05-09,176,291,3,0,0,3,3,38,12.666666,58,76.15,68.45,7.7,25.383333,0.0,0.0,0.0,0.0,0.0103,0,1
PLY00001507,Standard,60+,Midwest,1,1,2025-11-01,2025-12-31,2025-01-15,2025-03-20,226,291,3,0,0,3,3,65,21.666666,100,313.33,307.19,6.14,104.443333,0.0,0.0,0.0,0.0,0.0103,0,1
PLY00001508,Standard,50-59,Midwest,1,1,2025-11-01,2025-12-31,2025-06-06,2025-09-22,40,149,3,0,2,3,3,107,35.666666,118,629.68,589.22,40.46,209.893333,0.0,397.44,0.0,25.64,0.0201,4,0
PLY00001509,Standard,40-49,Northeast,1,1,2025-11-01,2025-12-31,2025-04-12,2025-05-02,183,204,2,0,0,2,2,31,15.5,37,114.12,105.91,8.21,57.06,0.0,0.0,0.0,0.0,0.0098,0,1
PLY00001510,Gold,60+,West,1,1,2025-11-01,2025-12-31,2025-06-03,2025-10-05,27,152,5,1,4,3,5,227,45.4,333,1298.1,1189.61,108.49,259.62,443.6,1054.2,30.37,78.48,0.0329,4,0
PLY00001511,Gold,21-29,Northeast,1,1,2025-11-01,2025-12-31,2025-01-30,2025-02-24,250,276,2,0,0,2,2,31,15.5,46,493.22,432.11,61.11,246.61,0.0,0.0,0.0,0.0,0.0072,0,1
PLY00001512,Standard,30-39,Midwest,1,1,2025-11-01,2025-12-31,2025-08-16,2025-10-24,8,78,2,1,2,1,2,45,22.5,61,117.6,108.47,9.13,58.8,11.22,117.6,1.18,9.13,0.0256,2,0
PLY00001514,Platinum,60+,Midwest,1,1,2025-11-01,2025-12-31,2025-01-26,2025-07-31,93,280,5,0,0,4,5,117,23.4,178,1493.61,1357.14,136.47,298.722,0.0,0.0,0.0,0.0,0.0179,0,1
PLY00001515,Gold,50-59,Southwest,0,1,2025-11-01,2025-12-31,2025-01-28,2025-04-11,204,278,4,0,0,2,4,54,13.5,89,383.53,348.15,35.38,95.8825,0.0,0.0,0.0,0.0,0.0144,0,1
PLY00001516,Standard,60+,Southeast,0,1,2025-11-01,2025-12-31,2025-02-19,2025-03-06,240,256,3,0,0,3,3,105,35.0,122,175.64,162.12,13.52,58.546666,0.0,0.0,0.0,0.0,0.0117,0,1
PLY00001517,Silver,30-39,Southwest,1,1,2025-11-01,2025-12-31,2025-03-03,2025-03-12,234,244,2,0,0,2,2,29,14.5,39,20.41,18.2,2.21,10.205,0.0,0.0,0.0,0.0,0.0082,0,1
PLY00001518,Silver,50-59,Southwest,1,1,2025-11-01,2025-12-31,2025-01-25,2025-05-01,184,281,5,0,0,4,5,158,31.6,228,416.46,369.7,46.76,83.292,0.0,0.0,0.0,0.0,0.0178,0,1
PLY00001519,Gold,50-59,Southwest,1,1,2025-11-01,2025-12-31,2025-10-01,2025-10-02,30,32,2,1,2,2,2,22,11.0,31,136.01,122.81,13.2,68.005,107.08,136.01,11.94,13.2,0.0625,2,0
PLY00001520,Silver,40-49,Southeast,1,1,2025-11-01,2025-12-31,2025-04-27,2025-09-25,37,189,6,0,3,4,6,150,25.0,250,423.58,372.48,51.1,70.596666,0.0,139.61,0.0,13.2,0.0317,1,0
PLY00001521,Gold,21-29,Southwest,0,1,2025-11-01,2025-12-31,2025-06-09,2025-10-15,17,146,3,1,1,3,3,59,19.666666,82,339.33,298.19,41.14,113.11,53.55,53.55,7.28,7.28,0.0205,1,0
PLY00001522,Standard,50-59,Southwest,1,1,2025-11-01,2025-12-31,2025-10-19,2025-10-23,9,14,2,2,2,2,2,23,11.5,42,96.07,87.7,8.37,48.035,96.07,96.07,8.37,8.37,0.1429,2,0
PLY00001523,Silver,60+,Midwest,1,1,2025-11-01,2025-12-31,2025-04-13,2025-06-18,136,203,2,0,0,2,2,28,14.0,40,77.39,74.22,3.17,38.695,0.0,0.0,0.0,0.0,0.0099,0,1
PLY00001525,Silver,60+,West,1,1,2025-11-01,2025-12-31,2025-06-25,2025-10-23,9,130,3,1,2,3,3,110,36.666666,184,965.05,859.82,105.23,321.683333,73.09,214.46,4.53,19.08,0.0231,4,0
PLY00001526,Standard,50-59,Northeast,1,1,2025-11-01,2025-12-31,2025-01-08,2025-08-08,85,298,3,0,1,3,3,45,15.0,65,292.06,261.09,30.97,97.353333,0.0,66.86,0.0,3.69,0.0101,0,1
PLY00001527,Standard,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-05-20,2025-08-31,62,166,5,0,2,4,5,172,34.4,219,944.5,867.67,76.83,188.9,0.0,119.41,0.0,5.35,0.0301,1,0
PLY00001528,Standard,60+,Southeast,1,1,2025-11-01,2025-12-31,2025-01-16,2025-01-31,274,290,2,0,0,2,2,20,10.0,25,177.22,156.16,21.06,88.61,0.0,0.0,0.0,0.0,0.0069,0,1
PLY00001530,Standard,30-39,Midwest,1,1,2025-11-01,2025-12-31,2025-07-07,2025-09-24,38,118,3,0,1,3,3,43,14.333333,57,106.73,96.56,10.17,35.576666,0.0,31.72,0.0,2.99,0.0254,2,0
PLY00001531,Standard,60+,Northeast,1,1,2025-11-01,2025-12-31,2025-05-09,2025-10-11,21,177,3,1,2,2,3,62,20.666666,64,129.63,120.21,9.42,43.21,57.8,70.3,5.52,7.18,0.0169,1,0
PLY00001532,Standard,30-39,Northeast,1,1,2025-11-01,2025-12-31,2025-01-16,2025-06-21,133,290,3,0,0,2,3,60,20.0,94,319.84,295.12,24.72,106.613333,0.0,0.0,0.0,0.0,0.0103,0,1
PLY00001533,Silver,50-59,Southeast,1,1,2025-11-01,2025-12-31,2025-02-13,2025-04-08,207,262,2,0,0,2,2,36,18.0,51,167.01,150.94,16.07,83.505,0.0,0.0,0.0,0.0,0.0076,0,1
PLY00001534,Standard,50-59,Southeast,1,1,2025-11-01,2025-12-31,2025-05-23,2025-09-24,38,163,8,0,3,5,8,182,22.75,257,742.59,692.48,50.11,92.82375,0.0,348.37,0.0,22.73,0.0491,3,0
PLY00001535,Silver,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-02-25,2025-02-25,249,250,1,0,0,1,1,19,19.0,28,162.68,153.79,8.89,162.68,0.0,0.0,0.0,0.0,0.004,0,1
PLY00001536,Standard,21-29,Southwest,1,1,2025-11-01,2025-12-31,2025-06-26,2025-09-27,35,129,2,0,1,2,2,48,24.0,69,123.32,110.97,12.35,61.66,0.0,18.8,0.0,1.24,0.0155,1,0
PLY00001537,Standard,60+,Southwest,1,1,2025-11-01,2025-12-31,2025-01-07,2025-03-27,219,299,3,0,0,2,3,37,12.333333,44,76.77,70.86,5.91,25.59,0.0,0.0,0.0,0.0,0.01,0,1
PLY00001538,Silver,40-49,Southwest,1,1,2025-11-01,2025-12-31,2025-02-17,2025-02-17,257,258,1,0,0,1,1,6,6.0,8,61.72,56.89,4.83,61.72,0.0,0.0,0.0,0.0,0.0039,0,1
PLY00001539,Silver,50-59,West,0,1,2025-11-01,2025-12-31,2025-05-29,2025-08-27,66,157,5,0,2,3,5,204,40.8,318,846.59,753.13,93.46,169.318,0.0,556.33,0.0,78.56,0.0318,2,0
PLY00001540,Standard,30-39,West,0,1,2025-11-01,2025-12-31,2025-02-16,2025-07-08,116,259,2,0,0,2,2,30,15.0,41,58.76,52.88,5.88,29.38,0.0,0.0,0.0,0.0,0.0077,0,1
PLY00001541,Gold,30-39,West,1,1,2025-11-01,2025-12-31,2025-02-17,2025-04-22,193,258,2,0,0,2,2,33,16.5,48,211.98,188.01,23.97,105.99,0.0,0.0,0.0,0.0,0.0078,0,1
PLY00001542,Standard,30-39,Midwest,0,1,2025-11-01,2025-12-31,2025-02-08,2025-04-11,204,267,2,0,0,2,2,74,37.0,86,127.81,112.07,15.74,63.905,0.0,0.0,0.0,0.0,0.0075,0,1
PLY00001543,Silver,21-29,Southeast,0,1,2025-11-01,2025-12-31,2025-01-28,2025-04-19,196,278,4,0,0,4,4,75,18.75,69,107.23,95.22,12.01,26.8075,0.0,0.0,0.0,0.0,0.0144,0,1
PLY00001544,Silver,21-29,Midwest,1,1,2025-11-01,2025-12-31,2025-04-06,2025-10-23,9,210,5,1,2,4,5,99,19.8,141,503.55,449.29,54.26,100.71,180.57,193.1,26.73,28.14,0.0238,1,0
PLY00001545,Silver,40-49,Southwest,1,1,2025-11-01,2025-12-31,2025-08-18,2025-09-24,38,76,3,0,3,3,3,119,39.666666,220,359.94,317.81,42.13,119.98,0.0,359.94,0.0,42.13,0.0395,5,0
PLY00001546,Standard,50-59,Northeast,1,1,2025-11-01,2025-12-31,2025-02-14,2025-02-14,260,261,1,0,0,1,1,33,33.0,43,54.54,54.16,0.38,54.54,0.0,0.0,0.0,0.0,0.0038,0,1
PLY00001547,Silver,50-59,Midwest,0,1,2025-11-01,2025-12-31,2025-04-26,2025-05-03,182,190,2,0,0,2,2,15,7.5,20,37.74,34.1,3.64,18.87,0.0,0.0,0.0,0.0,0.0105,0,1
PLY00001548,Standard,21-29,Midwest,1,1,2025-11-01,2025-12-31,2025-01-01,2025-03-30,216,305,3,0,0,1,2,44,14.666666,45,98.67,93.01,5.66,32.89,0.0,0.0,0.0,0.0,0.0098,0,1
PLY00001549,Standard,50-59,Southwest,1,1,2025-11-01,2025-12-31,2025-06-06,2025-08-20,73,149,3,0,1,3,3,84,28.0,93,183.65,167.0,16.65,61.216666,0.0,103.01,0.0,9.37,0.0201,1,0
PLY00001550,Silver,50-59,Southeast,1,1,2025-11-01,2025-12-31,2025-01-20,2025-09-08,54,286,9,0,1,6,8,223,24.777777,354,1918.24,1746.22,172.02,213.137777,0.0,314.76,0.0,38.31,0.0315,0,1
PLY00001551,Standard,21-29,West,1,1,2025-11-01,2025-12-31,2025-01-14,2025-03-28,218,292,3,0,0,3,3,60,20.0,83,98.31,88.63,9.68,32.77,0.0,0.0,0.0,0.0,0.0103,0,1
PLY00001552,Standard,50-59,Southeast,1,1,2025-11-01,2025-12-31,2025-02-11,2025-08-06,87,264,2,0,1,1,2,42,21.0,55,279.75,267.8,11.95,139.875,0.0,232.89,0.0,4.75,0.0076,1,0
PLY00001553,Silver,30-39,Southwest,1,1,2025-11-01,2025-12-31,2025-09-04,2025-09-04,58,59,1,0,1,1,1,30,30.0,35,68.68,61.14,7.54,68.68,0.0,68.68,0.0,7.54,0.0169,1,0
PLY00001554,Standard,60+,Southeast,1,1,2025-11-01,2025-12-31,2025-05-22,2025-05-22,163,164,1,0,0,1,1,7,7.0,8,25.51,22.46,3.05,25.51,0.0,0.0,0.0,0.0,0.0061,1,0
