activity_date,location_id,location_name,region,location_type,activity_year,activity_month,activity_quarter,day_of_week_number,day_of_week_name,is_weekend,transaction_count,session_count,unique_player_count,active_machine_count,total_wager,total_payout,jackpot_amount,net_gaming_revenue,event_count,downtime_minutes,critical_event_count,revenue_lag_1_day,revenue_lag_7_days,revenue_lag_14_days,previous_7_day_average_revenue,previous_30_day_average_revenue,previous_7_day_average_sessions
2025-03-28,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,3,1,6,Friday,0,3,2,2,2,230.1,214.12,0.0,15.98,10,156,0,73.5,172.42,51.33,51.69,65.56,5.43
2025-03-28,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,3,1,6,Friday,0,10,2,2,2,104.82,91.2,0.0,13.62,4,76,0,73.17,6.15,34.71,48.54,47.27,4.14
2025-03-28,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,3,1,6,Friday,0,7,4,4,4,189.25,168.65,0.0,20.6,5,172,1,21.69,23.66,22.03,37.25,53.84,4.71
2025-03-28,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,3,1,6,Friday,0,27,8,8,5,1530.04,1341.73,0.0,188.31,2,16,0,95.27,151.07,116.09,78.24,75.83,8.43
2025-03-28,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,3,1,6,Friday,0,50,15,15,6,1568.16,1420.83,0.0,147.33,7,198,0,63.15,9.9,41.46,84.14,76.63,7.86
2025-03-28,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,3,1,6,Friday,0,19,6,6,4,725.63,670.93,0.0,54.7,1,21,0,5.2,52.43,52.92,50.51,47.11,5.14
2025-03-28,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,3,1,6,Friday,0,9,4,4,4,106.13,96.9,0.0,9.23,2,33,0,9.41,12.91,20.34,26.15,46.61,2.57
2025-03-28,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,3,1,6,Friday,0,4,3,3,3,151.18,137.82,0.0,13.36,4,72,0,5.91,13.78,48.62,15.66,22.09,2.71
2025-03-29,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,3,1,7,Saturday,1,62,8,8,8,945.94,855.56,0.0,90.38,3,30,0,12.08,23.14,58.81,53.81,56.5,5.14
2025-03-29,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,3,1,7,Saturday,1,50,10,10,7,1325.09,1242.8,0.0,82.29,11,214,0,15.98,16.86,70.17,29.34,65.22,4.86
2025-03-29,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,3,1,7,Saturday,1,38,11,11,6,835.17,798.05,0.0,37.12,3,49,0,13.62,57.38,58.44,49.61,47.6,4.14
2025-03-29,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,3,1,7,Saturday,1,27,8,8,5,1109.62,1037.44,0.0,72.18,2,29,1,20.6,-29.21,73.87,36.81,51.22,4.43
2025-03-29,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,3,1,7,Saturday,1,13,4,4,3,340.51,322.25,0.0,18.26,4,43,0,188.31,71.69,57.2,83.56,80.46,8.43
2025-03-29,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,3,1,7,Saturday,1,43,10,10,6,666.19,577.76,0.0,88.43,7,81,0,147.33,29.42,54.57,103.77,79.55,9.71
2025-03-29,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,3,1,7,Saturday,1,6,2,2,2,207.86,192.63,0.0,15.23,5,79,0,54.7,56.81,30.6,50.83,48.23,5.29
2025-03-29,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,3,1,7,Saturday,1,9,2,2,1,52.82,46.73,0.0,6.09,4,139,0,9.23,70.0,76.26,25.62,46.62,2.71
2025-03-29,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,3,1,7,Saturday,1,1,1,1,1,13.21,11.79,0.0,1.42,1,25,0,13.36,29.31,2.29,15.6,22.3,2.71
2025-03-30,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,3,1,1,Sunday,1,24,7,7,5,593.59,530.26,0.0,63.33,6,52,0,90.38,198.57,81.83,63.42,58.25,5.57
2025-03-30,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,3,1,1,Sunday,1,30,8,8,5,730.19,669.91,0.0,60.28,1,35,0,82.29,33.73,171.15,38.69,61.76,5.57
2025-03-30,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,3,1,1,Sunday,1,10,5,5,3,197.27,173.02,0.0,24.25,3,30,0,37.12,15.66,25.21,46.71,46.31,5.14
2025-03-30,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,3,1,1,Sunday,1,24,4,4,4,1235.77,1113.89,0.0,121.88,8,172,0,72.18,89.5,44.13,51.3,48.3,4.71
2025-03-30,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,3,1,1,Sunday,1,5,2,2,1,246.03,216.0,0.0,30.03,0,0,0,18.64,21.44,25.49,37.67,25.21,3.14
2025-03-30,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,3,1,1,Sunday,1,34,7,7,4,879.69,794.36,0.0,85.33,7,139,0,18.26,54.25,96.51,75.93,78.34,7.57
2025-03-30,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,3,1,1,Sunday,1,22,7,7,6,524.21,480.23,0.0,43.98,8,270,0,88.43,119.89,84.11,112.2,81.15,10.43
2025-03-30,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,3,1,1,Sunday,1,20,3,3,3,331.22,285.32,0.0,45.9,2,9,0,15.23,29.18,14.01,44.89,47.95,4.0
2025-03-30,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,3,1,1,Sunday,1,2,1,1,1,33.53,31.36,0.0,2.17,5,38,0,6.09,2.18,75.24,16.49,45.11,2.71
2025-03-31,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,3,1,2,Monday,0,15,4,4,3,423.12,385.12,0.0,38.0,1,12,0,63.33,59.32,67.61,44.1,57.39,5.0
2025-03-31,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,3,1,2,Monday,0,21,5,5,5,434.29,382.72,0.0,51.57,6,82,0,60.28,-1.62,40.69,42.48,62.31,6.0
2025-03-31,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,3,1,2,Monday,0,3,1,1,1,62.69,56.22,0.0,6.47,6,131,0,24.25,23.33,23.45,47.94,46.53,5.57
2025-03-31,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,3,1,2,Monday,0,25,6,6,2,332.17,293.07,0.0,39.1,4,107,1,121.88,75.25,51.24,55.92,50.32,5.0
2025-03-31,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,3,1,2,Monday,0,5,2,2,2,50.14,45.1,0.0,5.04,1,5,0,30.03,6.01,8.36,38.9,25.05,3.14
2025-03-31,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,3,1,2,Monday,0,28,7,7,5,626.25,576.7,0.0,49.55,6,72,0,85.33,42.99,141.06,80.37,81.42,7.57
2025-03-31,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,3,1,2,Monday,0,38,11,11,8,1441.92,1330.47,0.0,111.45,7,155,0,43.98,42.49,51.47,101.36,80.93,9.57
2025-03-31,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,3,1,2,Monday,0,12,3,3,3,430.72,373.27,0.0,57.45,3,36,0,45.9,62.15,79.78,47.28,48.23,3.86
2025-03-31,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,3,1,2,Monday,0,12,3,3,3,143.48,128.13,0.0,15.35,7,60,0,2.17,35.1,66.01,16.49,42.79,2.71
2025-03-31,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,3,1,2,Monday,0,1,1,1,1,73.61,64.06,0.0,9.55,5,243,0,1.42,18.98,8.75,11.62,22.31,2.29
2025-04-01,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,4,2,3,Tuesday,0,1,1,1,1,17.21,15.24,0.0,1.97,4,101,0,38.0,53.6,87.14,41.05,55.37,5.0
2025-04-01,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,4,2,3,Tuesday,0,37,9,9,7,1006.52,898.85,0.0,107.67,4,26,0,51.57,40.29,27.79,50.08,57.56,6.0
2025-04-01,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,4,2,3,Tuesday,0,16,4,4,4,1094.55,966.98,0.0,127.57,7,89,0,6.47,94.94,3.8,45.53,44.62,4.86
2025-04-01,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,4,2,3,Tuesday,0,51,12,12,6,1716.63,1547.39,0.0,169.24,3,185,0,39.1,45.55,12.23,50.76,50.29,5.14
2025-04-01,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,4,2,3,Tuesday,0,4,1,1,1,15.83,13.84,0.0,1.99,1,10,0,5.04,12.8,18.11,38.76,24.7,2.71
2025-04-01,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,4,2,3,Tuesday,0,9,4,4,3,274.09,249.35,0.0,24.74,3,37,0,49.55,63.74,71.52,81.31,81.71,7.71
2025-04-01,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,4,2,3,Tuesday,0,22,6,6,5,474.05,424.25,0.0,49.8,6,104,0,111.45,53.57,84.56,111.21,83.97,10.43
2025-04-01,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,4,2,3,Tuesday,0,19,3,3,3,149.08,138.94,0.0,10.14,4,59,1,57.45,51.77,43.1,46.61,47.43,3.57
2025-04-01,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,4,2,3,Tuesday,0,7,1,1,1,175.59,161.7,0.0,13.89,2,22,0,15.35,17.24,0.25,13.67,42.53,2.71
2025-04-01,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,4,2,3,Tuesday,0,33,5,5,4,832.27,754.28,0.0,77.99,4,39,0,9.55,2.74,48.89,10.27,22.21,2.0
2025-04-02,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,4,2,4,Wednesday,0,22,6,6,5,601.74,572.73,0.0,29.01,1,14,0,1.97,13.17,9.68,33.68,52.38,4.29
2025-04-02,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,4,2,4,Wednesday,0,12,2,2,2,219.48,198.43,0.0,21.05,4,76,0,107.67,26.63,7.46,59.7,60.86,6.71
2025-04-02,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,4,2,4,Wednesday,0,7,3,3,3,117.65,101.89,0.0,15.76,3,273,1,127.57,69.16,18.99,50.19,46.87,4.71
2025-04-02,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,4,2,4,Wednesday,0,7,3,3,3,131.17,122.01,0.0,9.16,7,296,1,169.24,34.31,94.23,68.43,54.47,6.14
2025-04-02,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,4,2,4,Wednesday,0,5,2,2,1,140.62,120.96,0.0,19.66,3,210,1,1.99,132.26,38.71,37.21,23.93,2.43
2025-04-02,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,4,2,4,Wednesday,0,22,5,5,5,313.47,280.74,0.0,32.73,2,30,0,24.74,68.68,126.98,75.73,77.72,7.43
2025-04-02,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,4,2,4,Wednesday,0,34,9,9,7,1205.2,1091.53,0.0,113.67,6,265,0,49.8,270.55,75.6,110.67,82.32,9.71
2025-04-02,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,4,2,4,Wednesday,0,34,6,6,6,1238.88,1128.68,0.0,110.2,3,56,0,10.14,96.02,20.02,40.66,46.48,3.43
2025-04-02,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,4,2,4,Wednesday,0,2,1,1,1,18.64,17.38,0.0,1.26,1,9,0,13.89,36.2,84.41,13.19,38.07,2.43
2025-04-02,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,4,2,4,Wednesday,0,23,6,6,4,957.34,883.67,0.0,73.67,3,52,0,77.99,31.23,25.83,21.02,22.31,2.57
2025-04-03,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,4,2,5,Thursday,0,6,3,3,3,72.47,67.04,0.0,5.43,2,24,0,29.01,16.81,23.06,35.94,46.42,4.57
2025-04-03,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,4,2,5,Thursday,0,40,5,5,3,923.62,821.93,0.0,101.69,2,9,0,21.05,73.5,4.27,58.91,58.85,5.86
2025-04-03,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,4,2,5,Thursday,0,16,4,4,4,160.11,148.77,0.0,11.34,6,205,0,15.76,73.17,41.17,42.57,46.18,4.43
2025-04-03,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,4,2,5,Thursday,0,15,3,3,3,544.8,506.94,0.0,37.86,5,177,0,9.16,21.69,59.71,64.84,50.59,5.71
2025-04-03,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,4,2,5,Thursday,0,4,2,2,2,109.03,101.73,0.0,7.3,1,6,0,19.66,39.32,16.86,21.13,23.69,2.14
2025-04-03,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,4,2,5,Thursday,0,29,5,5,5,821.52,736.18,0.0,85.34,4,51,0,32.73,95.27,58.04,70.6,78.27,7.0
2025-04-03,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,4,2,5,Thursday,0,32,7,7,6,1100.67,999.75,0.0,100.92,9,315,0,113.67,63.15,75.93,88.26,83.71,9.57
2025-04-03,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,4,2,5,Thursday,0,26,5,5,4,325.19,294.9,0.0,30.29,5,86,0,110.2,5.2,2.88,42.69,49.13,3.43
2025-04-03,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,4,2,5,Thursday,0,31,6,6,4,1291.46,1167.25,0.0,124.21,5,65,0,1.26,9.41,17.52,8.2,37.55,2.0
2025-04-03,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,4,2,5,Thursday,0,3,1,1,1,65.4,58.77,0.0,6.63,0,0,0,73.67,7.7,50.83,27.09,22.37,2.86
2025-04-04,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,4,2,6,Friday,0,12,3,3,3,399.65,378.52,0.0,21.13,0,0,0,5.43,12.08,72.83,34.31,46.25,4.57
2025-04-04,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,4,2,6,Friday,0,15,4,4,2,784.99,731.19,0.0,53.8,4,50,0,101.69,15.98,172.42,62.93,58.61,5.86
2025-04-04,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,4,2,6,Friday,0,17,2,2,2,365.13,325.32,0.0,39.81,7,127,0,11.34,13.62,6.15,33.73,43.13,4.29
2025-04-04,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,4,2,6,Friday,0,16,6,6,5,638.79,586.41,0.0,52.38,1,164,0,37.86,20.6,23.66,67.15,51.3,5.71
2025-04-04,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,4,2,6,Friday,0,9,2,2,1,73.96,65.66,0.0,8.3,2,13,0,7.3,33.21,45.28,16.55,23.88,2.0
2025-04-04,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,4,2,6,Friday,0,5,3,3,3,109.86,109.52,0.0,0.34,3,84,0,85.34,188.31,151.07,69.18,80.55,5.71
2025-04-04,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,4,2,6,Friday,0,16,4,4,3,356.26,341.23,0.0,15.03,13,456,0,100.92,147.33,9.9,93.65,85.18,9.29
2025-04-04,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,4,2,6,Friday,0,22,5,5,3,908.03,827.1,0.0,80.93,4,172,0,30.29,54.7,52.43,46.27,46.25,4.0
2025-04-04,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,4,2,6,Friday,0,12,4,4,3,170.93,152.5,0.0,18.43,4,33,0,124.21,9.23,12.91,24.6,41.42,2.57
2025-04-04,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,4,2,6,Friday,0,25,6,6,4,314.27,283.66,0.0,30.61,3,4,0,6.63,5.91,92.72,26.93,22.23,2.57
2025-04-05,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,4,2,7,Saturday,1,20,3,3,3,643.02,614.78,0.0,28.24,2,16,0,21.13,90.38,23.14,35.61,46.01,4.57
2025-04-05,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,4,2,7,Saturday,1,28,9,9,7,731.57,655.12,0.0,76.45,3,250,0,53.8,82.29,16.86,68.34,58.36,6.14
2025-04-05,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,4,2,7,Saturday,1,22,6,6,5,735.48,659.21,0.0,76.27,0,0,0,39.81,37.12,57.38,37.47,43.63,4.29
2025-04-05,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,4,2,7,Saturday,1,32,6,6,3,440.93,405.91,0.0,35.02,2,30,0,52.38,72.18,-29.21,71.69,52.77,6.0
2025-04-05,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,4,2,7,Saturday,1,6,2,2,2,78.45,73.09,0.0,5.36,1,19,0,8.3,18.64,21.8,12.99,23.94,1.86
2025-04-05,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,4,2,7,Saturday,1,28,6,6,5,1143.28,1062.26,0.0,81.02,5,147,0,0.34,18.26,71.69,42.33,77.38,5.0
2025-04-05,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,4,2,7,Saturday,1,39,12,12,8,929.32,839.45,0.0,89.87,8,121,0,15.03,88.43,29.42,74.75,84.25,7.71
2025-04-05,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,4,2,7,Saturday,1,6,2,2,2,258.82,182.64,0.0,76.18,2,99,0,80.93,15.23,56.81,50.02,47.98,3.86
2025-04-05,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,4,2,7,Saturday,1,49,7,7,4,1287.12,1148.6,0.0,138.52,5,93,0,18.43,6.09,70.0,25.91,40.87,2.57
2025-04-05,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,4,2,7,Saturday,1,16,3,3,3,255.85,232.62,0.0,23.23,3,17,0,30.61,13.36,13.78,30.46,23.05,3.29
2025-04-06,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,4,2,1,Sunday,1,26,6,6,4,856.48,786.6,0.0,69.88,6,133,0,28.24,63.33,198.57,26.73,46.41,3.86
2025-04-06,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,4,2,1,Sunday,1,7,2,2,2,209.08,195.45,0.0,13.63,4,52,0,76.45,60.28,33.73,67.5,59.09,6.0
2025-04-06,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,4,2,1,Sunday,1,14,2,2,1,118.7,105.89,0.0,12.81,6,104,0,76.27,24.25,15.66,43.07,44.57,3.57
2025-04-06,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,4,2,1,Sunday,1,27,7,6,6,968.23,886.71,0.0,81.52,0,0,0,35.02,121.88,89.5,66.38,52.74,5.71
2025-04-06,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,4,2,1,Sunday,1,12,4,4,4,1045.79,929.65,0.0,116.14,1,123,0,5.36,30.03,21.44,11.1,23.81,1.86
2025-04-06,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,4,2,1,Sunday,1,49,12,12,7,1352.36,1228.97,0.0,123.39,6,245,0,81.02,85.33,54.25,51.29,77.72,5.29
2025-04-06,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,4,2,1,Sunday,1,22,6,6,5,595.47,540.06,0.0,55.41,11,236,0,89.87,43.98,119.89,74.96,84.83,8.0
2025-04-06,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,4,2,1,Sunday,1,22,6,6,3,489.84,504.06,0.0,-14.22,3,197,0,76.18,45.9,29.18,58.73,47.86,3.86
2025-04-06,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,4,2,1,Sunday,1,32,4,4,4,543.31,496.34,0.0,46.97,3,51,0,138.52,2.17,2.18,44.83,43.97,3.29
2025-04-06,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,4,2,1,Sunday,1,9,2,2,1,96.91,86.31,0.0,10.6,2,11,0,23.23,1.42,29.31,31.87,23.65,3.29
2025-04-07,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,4,2,2,Monday,0,34,8,8,6,543.46,503.62,0.0,39.84,4,64,0,69.88,38.0,59.32,27.67,46.07,3.71
2025-04-07,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,4,2,2,Monday,0,6,2,2,2,272.59,245.12,0.0,27.47,6,314,0,13.63,51.57,-1.62,60.84,59.32,5.14
2025-04-07,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,4,2,2,Monday,0,16,4,4,4,775.52,694.9,0.0,80.62,2,13,0,12.81,6.47,23.33,41.43,44.25,3.14
2025-04-07,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,4,2,2,Monday,0,23,6,6,5,469.72,426.12,0.0,43.6,7,276,2,81.52,39.1,75.25,60.61,51.31,6.14
2025-04-07,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,4,2,2,Monday,0,17,6,6,4,614.15,574.45,0.0,39.7,2,4,0,123.39,49.55,42.99,56.73,79.05,6.0
2025-04-07,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,4,2,2,Monday,0,40,11,11,7,1352.69,1214.21,0.0,138.48,15,539,0,55.41,111.45,42.49,76.59,84.86,7.86
2025-04-07,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,4,2,2,Monday,0,15,4,4,3,385.98,351.03,0.0,34.95,6,98,0,-14.22,57.45,62.15,50.14,45.86,4.29
2025-04-07,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,4,2,2,Monday,0,7,2,2,2,139.6,123.89,0.0,15.71,4,53,0,46.97,15.35,35.1,51.23,44.42,3.71
2025-04-07,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,4,2,2,Monday,0,4,1,1,1,227.89,210.73,0.0,17.16,2,58,0,10.6,9.55,18.98,33.18,23.52,3.43
2025-04-08,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,4,2,3,Tuesday,0,18,8,8,5,623.73,586.18,0.0,37.55,1,8,0,39.84,1.97,53.6,27.93,46.62,4.29
2025-04-08,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,4,2,3,Tuesday,0,21,5,5,5,470.19,421.8,0.0,48.39,3,54,0,27.47,107.67,40.29,57.39,56.02,4.71
2025-04-08,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,4,2,3,Tuesday,0,7,3,3,2,136.0,122.83,0.0,13.17,5,61,0,80.62,127.57,94.94,52.03,46.07,3.57
2025-04-08,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,4,2,3,Tuesday,0,11,2,2,2,178.15,165.75,0.0,12.4,5,41,0,43.6,169.24,45.55,61.25,50.01,6.14
2025-04-08,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,4,2,3,Tuesday,0,28,6,6,6,617.27,570.98,0.0,46.29,4,24,0,39.7,24.74,63.74,55.32,75.12,5.86
2025-04-08,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,4,2,3,Tuesday,0,16,6,6,5,408.32,375.08,0.0,33.24,7,72,0,138.48,49.8,53.57,80.45,82.85,7.86
2025-04-08,LOC0008,Lake Victor Gaming Center,Southeast,Bar,2025,4,2,3,Tuesday,0,17,5,5,3,205.26,179.84,0.0,25.42,3,5,0,34.95,10.14,51.77,46.92,45.78,4.43
2025-04-08,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,4,2,3,Tuesday,0,21,5,5,4,564.7,511.05,0.0,53.65,2,30,0,15.71,13.89,17.24,51.28,44.35,3.57
2025-04-08,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,4,2,3,Tuesday,0,21,6,6,3,358.08,330.31,0.0,27.77,1,4,0,17.16,77.99,2.74,34.27,23.79,3.43
2025-04-09,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,4,2,4,Wednesday,0,15,3,3,3,297.78,268.29,0.0,29.49,4,58,0,37.55,29.01,13.17,33.01,45.72,5.29
2025-04-09,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,4,2,4,Wednesday,0,19,4,4,3,556.97,499.19,0.0,57.78,5,241,0,48.39,21.05,26.63,48.93,57.78,4.14
2025-04-09,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,4,2,4,Wednesday,0,7,2,2,2,87.2,85.97,0.0,1.23,5,96,0,13.17,15.76,69.16,35.68,44.33,3.43
2025-04-09,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,4,2,4,Wednesday,0,1,1,1,1,8.0,6.77,0.0,1.23,4,46,0,12.4,9.16,34.31,38.85,47.06,4.71
2025-04-09,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,4,2,4,Wednesday,0,5,1,1,1,38.4,33.65,0.0,4.75,1,18,0,116.14,5.04,6.01,23.4,26.55,2.14
2025-04-09,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,4,2,4,Wednesday,0,25,6,6,5,500.57,452.24,0.0,48.33,3,28,0,46.29,32.73,68.68,58.4,74.1,6.14
2025-04-09,LOC0007,Meganton Gaming Center,Northeast,Casino,2025,4,2,4,Wednesday,0,26,5,5,4,518.28,451.14,0.0,67.14,4,66,0,33.24,113.67,270.55,78.09,76.58,7.86
2025-04-09,LOC0009,Coxberg Gaming Center,West,Entertainment Center,2025,4,2,4,Wednesday,0,28,6,6,5,694.29,647.29,1287.6,47.0,7,162,0,53.65,1.26,36.2,56.96,42.26,4.14
2025-04-09,LOC0010,South Patrickmouth Gaming Center,Northeast,Entertainment Center,2025,4,2,4,Wednesday,0,25,3,3,3,343.55,302.38,0.0,41.17,2,66,0,27.77,73.67,31.23,27.1,24.67,3.57
2025-04-10,LOC0001,North Judithbury Gaming Center,Northeast,Casino,2025,4,2,5,Thursday,0,30,6,6,5,903.71,784.83,0.0,118.88,4,118,0,29.49,5.43,16.81,33.08,46.53,4.86
2025-04-10,LOC0002,North Jefferyhaven Gaming Center,Midwest,Bar,2025,4,2,5,Thursday,0,19,7,7,4,1194.49,1081.63,0.0,112.86,7,204,0,57.78,101.69,73.5,54.17,59.43,4.43
2025-04-10,LOC0003,Lake Roberto Gaming Center,Southeast,Bar,2025,4,2,5,Thursday,0,13,2,2,2,532.53,484.51,0.0,48.02,1,86,0,1.23,11.34,73.17,33.61,41.42,3.29
2025-04-10,LOC0004,Lake Stephenville Gaming Center,Northeast,Entertainment Center,2025,4,2,5,Thursday,0,6,3,3,3,12.89,11.79,0.0,1.1,9,554,1,1.23,37.86,21.69,37.72,45.75,4.43
2025-04-10,LOC0005,North Donnaport Gaming Center,Northeast,Entertainment Center,2025,4,2,5,Thursday,0,15,4,4,2,539.77,479.15,0.0,60.62,3,309,1,4.75,1.99,12.8,23.36,26.11,2.0
2025-04-10,LOC0006,Jasonview Gaming Center,Southwest,Casino,2025,4,2,5,Thursday,0,12,4,4,4,362.66,329.2,0.0,33.46,3,66,0,48.33,85.34,95.27,60.63,73.36,6.29
